r,theta,gamma11,gamma12,gamma13,gamma22,gamma23,gamma33,K11,K12,K13,K22,K23,K33,Gamma_0_0_0,Gamma_0_0_1,Gamma_0_0_2,Gamma_0_1_0,Gamma_0_1_1,Gamma_0_1_2,Gamma_0_2_0,Gamma_0_2_1,Gamma_0_2_2,Gamma_1_0_0,Gamma_1_0_1,Gamma_1_0_2,Gamma_1_1_0,Gamma_1_1_1,Gamma_1_1_2,Gamma_1_2_0,Gamma_1_2_1,Gamma_1_2_2,Gamma_2_0_0,Gamma_2_0_1,Gamma_2_0_2,Gamma_2_1_0,Gamma_2_1_1,Gamma_2_1_2,Gamma_2_2_0,Gamma_2_2_1,Gamma_2_2_2
2.08,0.314159,5.18133,0,0,5.05905,0,0.496556,0,0,0,0,0,0,-0.7065,0.0470239,-0.0470239,-0.0470239,0.401441,0.401441,0.401441,0.401441,0.0381341,-0.0481605,0.411144,-0.411144,-0.411144,-0.0470239,-0.0470239,-0.0470239,-0.0470239,0.305697,0,0,0,0,0,0,0,0,0
2.08,0.345575,5.16536,0,0,5.04346,0,0.598164,0,0,0,0,0,0,-0.705201,0.0511528,-0.0511528,-0.0511528,0.402682,0.402682,0.402682,0.402682,0.0459122,-0.0523892,0.412415,-0.412415,-0.412415,-0.0511528,-0.0511528,-0.0511528,-0.0511528,0.334213,0,0,0,0,0,0,0,0,0
2.08,0.376991,5.14813,0,0,5.02663,0,0.708373,0,0,0,0,0,0,-0.703791,0.0551183,-0.0551183,-0.0551183,0.40403,0.40403,0.40403,0.40403,0.0543377,-0.0564505,0.413796,-0.413796,-0.413796,-0.0551183,-0.0551183,-0.0551183,-0.0551183,0.362088,0,0,0,0,0,0,0,0,0
2.08,0.408407,5.1297,0,0,5.00864,0,0.826883,0,0,0,0,0,0,-0.702272,0.0589058,-0.0589058,-0.0589058,0.405482,0.405482,0.405482,0.405482,0.0633845,-0.0603296,0.415282,-0.415282,-0.415282,-0.0589058,-0.0589058,-0.0589058,-0.0589058,0.38924,0,0,0,0,0,0,0,0,0
2.08,0.439823,5.11016,0,0,4.98956,0,0.953363,0,0,0,0,0,0,-0.700649,0.0625011,-0.0625011,-0.0625011,0.407033,0.407033,0.407033,0.407033,0.0730235,-0.0640117,0.416871,-0.416871,-0.416871,-0.0625011,-0.0625011,-0.0625011,-0.0625011,0.41558,0,0,0,0,0,0,0,0,0
2.08,0.471239,5.08957,0,0,4.96945,0,1.08745,0,0,0,0,0,0,-0.698926,0.0658898,-0.0658898,-0.0658898,0.408679,0.408679,0.408679,0.408679,0.0832233,-0.0674824,0.418557,-0.418557,-0.418557,-0.0658898,-0.0658898,-0.0658898,-0.0658898,0.441016,0,0,0,0,0,0,0,0,0
2.08,0.502655,5.06802,0,0,4.94841,0,1.22877,0,0,0,0,0,0,-0.697108,0.0690581,-0.0690581,-0.0690581,0.410417,0.410417,0.410417,0.410417,0.0939497,-0.0707273,0.420337,-0.420337,-0.420337,-0.0690581,-0.0690581,-0.0690581,-0.0690581,0.465447,0,0,0,0,0,0,0,0,0
2.08,0.534071,5.04559,0,0,4.92651,0,1.37689,0,0,0,0,0,0,-0.695199,0.0719923,-0.0719923,-0.0719923,0.412242,0.412242,0.412242,0.412242,0.105166,-0.0737324,0.422206,-0.422206,-0.422206,-0.0719923,-0.0719923,-0.0719923,-0.0719923,0.488767,0,0,0,0,0,0,0,0,0
2.08,0.565487,5.02237,0,0,4.90384,0,1.53136,0,0,0,0,0,0,-0.693204,0.074679,-0.074679,-0.074679,0.414147,0.414147,0.414147,0.414147,0.116833,-0.076484,0.424157,-0.424157,-0.424157,-0.074679,-0.074679,-0.074679,-0.074679,0.510865,0,0,0,0,0,0,0,0,0
2.08,0.596903,4.99845,0,0,4.88049,0,1.6917,0,0,0,0,0,0,-0.691131,0.0771053,-0.0771053,-0.0771053,0.416129,0.416129,0.416129,0.416129,0.128908,-0.078969,0.426187,-0.426187,-0.426187,-0.0771053,-0.0771053,-0.0771053,-0.0771053,0.531623,0,0,0,0,0,0,0,0,0
2.08,0.628319,4.97394,0,0,4.85655,0,1.8574,0,0,0,0,0,0,-0.688985,0.0792588,-0.0792588,-0.0792588,0.41818,0.41818,0.41818,0.41818,0.141348,-0.0811745,0.428287,-0.428287,-0.428287,-0.0792588,-0.0792588,-0.0792588,-0.0792588,0.550919,0,0,0,0,0,0,0,0,0
2.08,0.659734,4.94891,0,0,4.83212,0,2.02792,0,0,0,0,0,0,-0.686772,0.0811276,-0.0811276,-0.0811276,0.420294,0.420294,0.420294,0.420294,0.154105,-0.0830885,0.430453,-0.430453,-0.430453,-0.0811276,-0.0811276,-0.0811276,-0.0811276,0.568626,0,0,0,0,0,0,0,0,0
2.08,0.69115,4.92348,0,0,4.80729,0,2.20268,0,0,0,0,0,0,-0.684501,0.0827004,-0.0827004,-0.0827004,0.422465,0.422465,0.422465,0.422465,0.16713,-0.0846993,0.432676,-0.432676,-0.432676,-0.0827004,-0.0827004,-0.0827004,-0.0827004,0.584611,0,0,0,0,0,0,0,0,0
2.08,0.722566,4.89775,0,0,4.78216,0,2.38108,0,0,0,0,0,0,-0.682178,0.0839667,-0.0839667,-0.0839667,0.424685,0.424685,0.424685,0.424685,0.180373,-0.0859962,0.43495,-0.43495,-0.43495,-0.0839667,-0.0839667,-0.0839667,-0.0839667,0.598741,0,0,0,0,0,0,0,0,0
2.08,0.753982,4.8718,0,0,4.75683,0,2.56249,0,0,0,0,0,0,-0.679811,0.0849168,-0.0849168,-0.0849168,0.426947,0.426947,0.426947,0.426947,0.193779,-0.0869693,0.437266,-0.437266,-0.437266,-0.0849168,-0.0849168,-0.0849168,-0.0849168,0.610879,0,0,0,0,0,0,0,0,0
2.08,0.785398,4.84576,0,0,4.7314,0,2.74624,0,0,0,0,0,0,-0.67741,0.085542,-0.085542,-0.085542,0.429241,0.429241,0.429241,0.429241,0.207296,-0.0876096,0.439616,-0.439616,-0.439616,-0.085542,-0.085542,-0.085542,-0.085542,0.620887,0,0,0,0,0,0,0,0,0
2.08,0.816814,4.81972,0,0,4.70597,0,2.93165,0,0,0,0,0,0,-0.674983,0.0858346,-0.0858346,-0.0858346,0.431561,0.431561,0.431561,0.431561,0.220866,-0.0879092,0.441992,-0.441992,-0.441992,-0.0858346,-0.0858346,-0.0858346,-0.0858346,0.62863,0,0,0,0,0,0,0,0,0
2.08,0.84823,4.79377,0,0,4.68064,0,3.118,0,0,0,0,0,0,-0.672539,0.0857879,-0.0857879,-0.0857879,0.433896,0.433896,0.433896,0.433896,0.234433,-0.0878614,0.444384,-0.444384,-0.444384,-0.0857879,-0.0857879,-0.0857879,-0.0857879,0.633973,0,0,0,0,0,0,0,0,0
2.08,0.879646,4.76804,0,0,4.65551,0,3.30455,0,0,0,0,0,0,-0.670088,0.0853966,-0.0853966,-0.0853966,0.436238,0.436238,0.436238,0.436238,0.247939,-0.0874606,0.446782,-0.446782,-0.446782,-0.0853966,-0.0853966,-0.0853966,-0.0853966,0.636786,0,0,0,0,0,0,0,0,0
2.08,0.911062,4.74261,0,0,4.63068,0,3.49054,0,0,0,0,0,0,-0.66764,0.0846567,-0.0846567,-0.0846567,0.438577,0.438577,0.438577,0.438577,0.261326,-0.0867029,0.449178,-0.449178,-0.449178,-0.0846567,-0.0846567,-0.0846567,-0.0846567,0.636948,0,0,0,0,0,0,0,0,0
2.08,0.942478,4.71758,0,0,4.60625,0,3.67519,0,0,0,0,0,0,-0.665206,0.0835657,-0.0835657,-0.0835657,0.440904,0.440904,0.440904,0.440904,0.274535,-0.0855856,0.451561,-0.451561,-0.451561,-0.0835657,-0.0835657,-0.0835657,-0.0835657,0.634344,0,0,0,0,0,0,0,0,0
2.08,0.973894,4.69307,0,0,4.58231,0,3.85772,0,0,0,0,0,0,-0.662796,0.0821227,-0.0821227,-0.0821227,0.443207,0.443207,0.443207,0.443207,0.28751,-0.0841077,0.45392,-0.45392,-0.45392,-0.0821227,-0.0821227,-0.0821227,-0.0821227,0.628872,0,0,0,0,0,0,0,0,0
2.08,1.00531,4.66915,0,0,4.55896,0,4.03731,0,0,0,0,0,0,-0.660421,0.0803284,-0.0803284,-0.0803284,0.445477,0.445477,0.445477,0.445477,0.300194,-0.08227,0.456244,-0.456244,-0.456244,-0.0803284,-0.0803284,-0.0803284,-0.0803284,0.620443,0,0,0,0,0,0,0,0,0
2.08,1.03673,4.64593,0,0,4.53629,0,4.21317,0,0,0,0,0,0,-0.658091,0.0781852,-0.0781852,-0.0781852,0.447703,0.447703,0.447703,0.447703,0.31253,-0.080075,0.458525,-0.458525,-0.458525,-0.0781852,-0.0781852,-0.0781852,-0.0781852,0.608984,0,0,0,0,0,0,0,0,0
2.08,1.06814,4.6235,0,0,4.51439,0,4.38446,0,0,0,0,0,0,-0.655818,0.0756975,-0.0756975,-0.0756975,0.449875,0.449875,0.449875,0.449875,0.324465,-0.0775271,0.460749,-0.460749,-0.460749,-0.0756975,-0.0756975,-0.0756975,-0.0756975,0.594443,0,0,0,0,0,0,0,0,0
2.08,1.09956,4.60195,0,0,4.49335,0,4.55039,0,0,0,0,0,0,-0.653614,0.0728714,-0.0728714,-0.0728714,0.451982,0.451982,0.451982,0.451982,0.335946,-0.0746327,0.462907,-0.462907,-0.462907,-0.0728714,-0.0728714,-0.0728714,-0.0728714,0.576788,0,0,0,0,0,0,0,0,0
2.08,1.13097,4.58136,0,0,4.47324,0,4.71015,0,0,0,0,0,0,-0.651488,0.0697151,-0.0697151,-0.0697151,0.454013,0.454013,0.454013,0.454013,0.346924,-0.0714001,0.464987,-0.464987,-0.464987,-0.0697151,-0.0697151,-0.0697151,-0.0697151,0.55601,0,0,0,0,0,0,0,0,0
2.08,1.16239,4.56182,0,0,4.45416,0,4.86294,0,0,0,0,0,0,-0.649453,0.0662388,-0.0662388,-0.0662388,0.455959,0.455959,0.455959,0.455959,0.357352,-0.0678398,0.466979,-0.466979,-0.466979,-0.0662388,-0.0662388,-0.0662388,-0.0662388,0.532127,0,0,0,0,0,0,0,0,0
2.08,1.19381,4.54339,0,0,4.43617,0,5.00799,0,0,0,0,0,0,-0.647518,0.0624546,-0.0624546,-0.0624546,0.457808,0.457808,0.457808,0.457808,0.367185,-0.0639642,0.468873,-0.468873,-0.468873,-0.0624546,-0.0624546,-0.0624546,-0.0624546,0.505185,0,0,0,0,0,0,0,0,0
2.08,1.22522,4.52616,0,0,4.41934,0,5.14456,0,0,0,0,0,0,-0.645694,0.0583768,-0.0583768,-0.0583768,0.459551,0.459551,0.459551,0.459551,0.376382,-0.0597878,0.470658,-0.470658,-0.470658,-0.0583768,-0.0583768,-0.0583768,-0.0583768,0.475258,0,0,0,0,0,0,0,0,0
2.08,1.25664,4.51019,0,0,4.40375,0,5.27193,0,0,0,0,0,0,-0.643991,0.0540214,-0.0540214,-0.0540214,0.461178,0.461178,0.461178,0.461178,0.384905,-0.0553271,0.472325,-0.472325,-0.472325,-0.0540214,-0.0540214,-0.0540214,-0.0540214,0.442451,0,0,0,0,0,0,0,0,0
2.08,1.28805,4.49554,0,0,4.38945,0,5.38941,0,0,0,0,0,0,-0.642419,0.0494065,-0.0494065,-0.0494065,0.462681,0.462681,0.462681,0.462681,0.392718,-0.0506006,0.473864,-0.473864,-0.473864,-0.0494065,-0.0494065,-0.0494065,-0.0494065,0.406901,0,0,0,0,0,0,0,0,0
2.08,1.31947,4.48228,0,0,4.3765,0,5.49637,0,0,0,0,0,0,-0.640986,0.0445521,-0.0445521,-0.0445521,0.46405,0.46405,0.46405,0.46405,0.399792,-0.0456289,0.475266,-0.475266,-0.475266,-0.0445521,-0.0445521,-0.0445521,-0.0445521,0.368773,0,0,0,0,0,0,0,0,0
2.08,1.35088,4.47045,0,0,4.36495,0,5.59222,0,0,0,0,0,0,-0.639701,0.0394798,-0.0394798,-0.0394798,0.465278,0.465278,0.465278,0.465278,0.406097,-0.040434,0.476524,-0.476524,-0.476524,-0.0394798,-0.0394798,-0.0394798,-0.0394798,0.328264,0,0,0,0,0,0,0,0,0
2.08,1.3823,4.4601,0,0,4.35484,0,5.67643,0,0,0,0,0,0,-0.638571,0.034213,-0.034213,-0.034213,0.466357,0.466357,0.466357,0.466357,0.41161,-0.03504,0.477629,-0.477629,-0.477629,-0.034213,-0.034213,-0.034213,-0.034213,0.2856,0,0,0,0,0,0,0,0,0
2.08,1.41372,4.45127,0,0,4.34622,0,5.74852,0,0,0,0,0,0,-0.637604,0.0287766,-0.0287766,-0.0287766,0.467282,0.467282,0.467282,0.467282,0.416309,-0.0294722,0.478577,-0.478577,-0.478577,-0.0287766,-0.0287766,-0.0287766,-0.0287766,0.241032,0,0,0,0,0,0,0,0,0
2.08,1.44513,4.444,0,0,4.33912,0,5.80807,0,0,0,0,0,0,-0.636804,0.0231967,-0.0231967,-0.0231967,0.468047,0.468047,0.468047,0.468047,0.420178,-0.0237573,0.479359,-0.479359,-0.479359,-0.0231967,-0.0231967,-0.0231967,-0.0231967,0.194838,0,0,0,0,0,0,0,0,0
2.08,1.47655,4.43832,0,0,4.33357,0,5.85476,0,0,0,0,0,0,-0.636176,0.0175005,-0.0175005,-0.0175005,0.468646,0.468646,0.468646,0.468646,0.423201,-0.0179234,0.479973,-0.479973,-0.479973,-0.0175005,-0.0175005,-0.0175005,-0.0175005,0.147315,0,0,0,0,0,0,0,0,0
2.08,1.50796,4.43424,0,0,4.32959,0,5.8883,0,0,0,0,0,0,-0.635726,0.0117162,-0.0117162,-0.0117162,0.469077,0.469077,0.469077,0.469077,0.425369,-0.0119994,0.480415,-0.480415,-0.480415,-0.0117162,-0.0117162,-0.0117162,-0.0117162,0.0987798,0,0,0,0,0,0,0,0,0
2.08,1.53938,4.43179,0,0,4.3272,0,5.9085,0,0,0,0,0,0,-0.635454,0.00587295,-0.00587295,-0.00587295,0.469336,0.469336,0.469336,0.469336,0.426672,-0.0060149,0.48068,-0.48068,-0.48068,-0.00587295,-0.00587295,-0.00587295,-0.00587295,0.0495618,0,0,0,0,0,0,0,0,0
2.08,1.5708,4.43097,0,0,4.3264,0,5.91525,0,0,0,0,0,0,-0.635363,0,0,0,0.469423,0.469423,0.469423,0.469423,0.427107,0,0.480769,-0.480769,-0.480769,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2.08,1.60221,4.43179,0,0,4.3272,0,5.9085,0,0,0,0,0,0,-0.635454,-0.00587295,0.00587295,0.00587295,0.469336,0.469336,0.469336,0.469336,0.426672,0.0060149,0.48068,-0.48068,-0.48068,0.00587295,0.00587295,0.00587295,0.00587295,-0.0495618,0,0,0,0,0,0,0,0,0
2.08,1.63363,4.43424,0,0,4.32959,0,5.8883,0,0,0,0,0,0,-0.635726,-0.0117162,0.0117162,0.0117162,0.469077,0.469077,0.469077,0.469077,0.425369,0.0119994,0.480415,-0.480415,-0.480415,0.0117162,0.0117162,0.0117162,0.0117162,-0.0987798,0,0,0,0,0,0,0,0,0
2.08,1.66504,4.43832,0,0,4.33357,0,5.85476,0,0,0,0,0,0,-0.636176,-0.0175005,0.0175005,0.0175005,0.468646,0.468646,0.468646,0.468646,0.423201,0.0179234,0.479973,-0.479973,-0.479973,0.0175005,0.0175005,0.0175005,0.0175005,-0.147315,0,0,0,0,0,0,0,0,0
2.08,1.69646,4.444,0,0,4.33912,0,5.80807,0,0,0,0,0,0,-0.636804,-0.0231967,0.0231967,0.0231967,0.468047,0.468047,0.468047,0.468047,0.420178,0.0237573,0.479359,-0.479359,-0.479359,0.0231967,0.0231967,0.0231967,0.0231967,-0.194838,0,0,0,0,0,0,0,0,0
2.08,1.72788,4.45127,0,0,4.34622,0,5.74852,0,0,0,0,0,0,-0.637604,-0.0287766,0.0287766,0.0287766,0.467282,0.467282,0.467282,0.467282,0.416309,0.0294722,0.478577,-0.478577,-0.478577,0.0287766,0.0287766,0.0287766,0.0287766,-0.241032,0,0,0,0,0,0,0,0,0
2.08,1.75929,4.4601,0,0,4.35484,0,5.67643,0,0,0,0,0,0,-0.638571,-0.034213,0.034213,0.034213,0.466357,0.466357,0.466357,0.466357,0.41161,0.03504,0.477629,-0.477629,-0.477629,0.034213,0.034213,0.034213,0.034213,-0.2856,0,0,0,0,0,0,0,0,0
2.08,1.79071,4.47045,0,0,4.36495,0,5.59222,0,0,0,0,0,0,-0.639701,-0.0394798,0.0394798,0.0394798,0.465278,0.465278,0.465278,0.465278,0.406097,0.040434,0.476524,-0.476524,-0.476524,0.0394798,0.0394798,0.0394798,0.0394798,-0.328264,0,0,0,0,0,0,0,0,0
2.08,1.82212,4.48228,0,0,4.3765,0,5.49637,0,0,0,0,0,0,-0.640986,-0.0445521,0.0445521,0.0445521,0.46405,0.46405,0.46405,0.46405,0.399792,0.0456289,0.475266,-0.475266,-0.475266,0.0445521,0.0445521,0.0445521,0.0445521,-0.368773,0,0,0,0,0,0,0,0,0
2.08,1.85354,4.49554,0,0,4.38945,0,5.38941,0,0,0,0,0,0,-0.642419,-0.0494065,0.0494065,0.0494065,0.462681,0.462681,0.462681,0.462681,0.392718,0.0506006,0.473864,-0.473864,-0.473864,0.0494065,0.0494065,0.0494065,0.0494065,-0.406901,0,0,0,0,0,0,0,0,0
2.08,1.88496,4.51019,0,0,4.40375,0,5.27193,0,0,0,0,0,0,-0.643991,-0.0540214,0.0540214,0.0540214,0.461178,0.461178,0.461178,0.461178,0.384905,0.0553271,0.472325,-0.472325,-0.472325,0.0540214,0.0540214,0.0540214,0.0540214,-0.442451,0,0,0,0,0,0,0,0,0
2.08,1.91637,4.52616,0,0,4.41934,0,5.14456,0,0,0,0,0,0,-0.645694,-0.0583768,0.0583768,0.0583768,0.459551,0.459551,0.459551,0.459551,0.376382,0.0597878,0.470658,-0.470658,-0.470658,0.0583768,0.0583768,0.0583768,0.0583768,-0.475258,0,0,0,0,0,0,0,0,0
2.08,1.94779,4.54339,0,0,4.43617,0,5.00799,0,0,0,0,0,0,-0.647518,-0.0624546,0.0624546,0.0624546,0.457808,0.457808,0.457808,0.457808,0.367185,0.0639642,0.468873,-0.468873,-0.468873,0.0624546,0.0624546,0.0624546,0.0624546,-0.505185,0,0,0,0,0,0,0,0,0
2.08,1.9792,4.56182,0,0,4.45416,0,4.86294,0,0,0,0,0,0,-0.649453,-0.0662388,0.0662388,0.0662388,0.455959,0.455959,0.455959,0.455959,0.357352,0.0678398,0.466979,-0.466979,-0.466979,0.0662388,0.0662388,0.0662388,0.0662388,-0.532127,0,0,0,0,0,0,0,0,0
2.08,2.01062,4.58136,0,0,4.47324,0,4.71015,0,0,0,0,0,0,-0.651488,-0.0697151,0.0697151,0.0697151,0.454013,0.454013,0.454013,0.454013,0.346924,0.0714001,0.464987,-0.464987,-0.464987,0.0697151,0.0697151,0.0697151,0.0697151,-0.55601,0,0,0,0,0,0,0,0,0
2.08,2.04204,4.60195,0,0,4.49335,0,4.55039,0,0,0,0,0,0,-0.653614,-0.0728714,0.0728714,0.0728714,0.451982,0.451982,0.451982,0.451982,0.335946,0.0746327,0.462907,-0.462907,-0.462907,0.0728714,0.0728714,0.0728714,0.0728714,-0.576788,0,0,0,0,0,0,0,0,0
2.08,2.07345,4.6235,0,0,4.51439,0,4.38446,0,0,0,0,0,0,-0.655818,-0.0756975,0.0756975,0.0756975,0.449875,0.449875,0.449875,0.449875,0.324465,0.0775271,0.460749,-0.460749,-0.460749,0.0756975,0.0756975,0.0756975,0.0756975,-0.594443,0,0,0,0,0,0,0,0,0
2.08,2.10487,4.64593,0,0,4.53629,0,4.21317,0,0,0,0,0,0,-0.658091,-0.0781852,0.0781852,0.0781852,0.447703,0.447703,0.447703,0.447703,0.31253,0.080075,0.458525,-0.458525,-0.458525,0.0781852,0.0781852,0.0781852,0.0781852,-0.608984,0,0,0,0,0,0,0,0,0
2.08,2.13628,4.66915,0,0,4.55896,0,4.03731,0,0,0,0,0,0,-0.660421,-0.0803284,0.0803284,0.0803284,0.445477,0.445477,0.445477,0.445477,0.300194,0.08227,0.456244,-0.456244,-0.456244,0.0803284,0.0803284,0.0803284,0.0803284,-0.620443,0,0,0,0,0,0,0,0,0
2.08,2.1677,4.69307,0,0,4.58231,0,3.85772,0,0,0,0,0,0,-0.662796,-0.0821227,0.0821227,0.0821227,0.443207,0.443207,0.443207,0.443207,0.28751,0.0841077,0.45392,-0.45392,-0.45392,0.0821227,0.0821227,0.0821227,0.0821227,-0.628872,0,0,0,0,0,0,0,0,0
2.08,2.19911,4.71758,0,0,4.60625,0,3.67519,0,0,0,0,0,0,-0.665206,-0.0835657,0.0835657,0.0835657,0.440904,0.440904,0.440904,0.440904,0.274535,0.0855856,0.451561,-0.451561,-0.451561,0.0835657,0.0835657,0.0835657,0.0835657,-0.634344,0,0,0,0,0,0,0,0,0
2.08,2.23053,4.74261,0,0,4.63068,0,3.49054,0,0,0,0,0,0,-0.66764,-0.0846567,0.0846567,0.0846567,0.438577,0.438577,0.438577,0.438577,0.261326,0.0867029,0.449178,-0.449178,-0.449178,0.0846567,0.0846567,0.0846567,0.0846567,-0.636948,0,0,0,0,0,0,0,0,0
2.08,2.26195,4.76804,0,0,4.65551,0,3.30455,0,0,0,0,0,0,-0.670088,-0.0853966,0.0853966,0.0853966,0.436238,0.436238,0.436238,0.436238,0.247939,0.0874606,0.446782,-0.446782,-0.446782,0.0853966,0.0853966,0.0853966,0.0853966,-0.636786,0,0,0,0,0,0,0,0,0
2.08,2.29336,4.79377,0,0,4.68064,0,3.118,0,0,0,0,0,0,-0.672539,-0.0857879,0.0857879,0.0857879,0.433896,0.433896,0.433896,0.433896,0.234433,0.0878614,0.444384,-0.444384,-0.444384,0.0857879,0.0857879,0.0857879,0.0857879,-0.633973,0,0,0,0,0,0,0,0,0
2.08,2.32478,4.81972,0,0,4.70597,0,2.93165,0,0,0,0,0,0,-0.674983,-0.0858346,0.0858346,0.0858346,0.431561,0.431561,0.431561,0.431561,0.220866,0.0879092,0.441992,-0.441992,-0.441992,0.0858346,0.0858346,0.0858346,0.0858346,-0.62863,0,0,0,0,0,0,0,0,0
2.08,2.35619,4.84576,0,0,4.7314,0,2.74624,0,0,0,0,0,0,-0.67741,-0.085542,0.085542,0.085542,0.429241,0.429241,0.429241,0.429241,0.207296,0.0876096,0.439616,-0.439616,-0.439616,0.085542,0.085542,0.085542,0.085542,-0.620887,0,0,0,0,0,0,0,0,0
2.08,2.38761,4.8718,0,0,4.75683,0,2.56249,0,0,0,0,0,0,-0.679811,-0.0849168,0.0849168,0.0849168,0.426947,0.426947,0.426947,0.426947,0.193779,0.0869693,0.437266,-0.437266,-0.437266,0.0849168,0.0849168,0.0849168,0.0849168,-0.610879,0,0,0,0,0,0,0,0,0
2.08,2.41903,4.89775,0,0,4.78216,0,2.38108,0,0,0,0,0,0,-0.682178,-0.0839667,0.0839667,0.0839667,0.424685,0.424685,0.424685,0.424685,0.180373,0.0859962,0.43495,-0.43495,-0.43495,0.0839667,0.0839667,0.0839667,0.0839667,-0.598741,0,0,0,0,0,0,0,0,0
2.08,2.45044,4.92348,0,0,4.80729,0,2.20268,0,0,0,0,0,0,-0.684501,-0.0827004,0.0827004,0.0827004,0.422465,0.422465,0.422465,0.422465,0.16713,0.0846993,0.432676,-0.432676,-0.432676,0.0827004,0.0827004,0.0827004,0.0827004,-0.584611,0,0,0,0,0,0,0,0,0
2.08,2.48186,4.94891,0,0,4.83212,0,2.02792,0,0,0,0,0,0,-0.686772,-0.0811276,0.0811276,0.0811276,0.420294,0.420294,0.420294,0.420294,0.154105,0.0830885,0.430453,-0.430453,-0.430453,0.0811276,0.0811276,0.0811276,0.0811276,-0.568626,0,0,0,0,0,0,0,0,0
2.08,2.51327,4.97394,0,0,4.85655,0,1.8574,0,0,0,0,0,0,-0.688985,-0.0792588,0.0792588,0.0792588,0.41818,0.41818,0.41818,0.41818,0.141348,0.0811745,0.428287,-0.428287,-0.428287,0.0792588,0.0792588,0.0792588,0.0792588,-0.550919,0,0,0,0,0,0,0,0,0
2.08,2.54469,4.99845,0,0,4.88049,0,1.6917,0,0,0,0,0,0,-0.691131,-0.0771053,0.0771053,0.0771053,0.416129,0.416129,0.416129,0.416129,0.128908,0.078969,0.426187,-0.426187,-0.426187,0.0771053,0.0771053,0.0771053,0.0771053,-0.531623,0,0,0,0,0,0,0,0,0
2.08,2.57611,5.02237,0,0,4.90384,0,1.53136,0,0,0,0,0,0,-0.693204,-0.074679,0.074679,0.074679,0.414147,0.414147,0.414147,0.414147,0.116833,0.076484,0.424157,-0.424157,-0.424157,0.074679,0.074679,0.074679,0.074679,-0.510865,0,0,0,0,0,0,0,0,0
2.08,2.60752,5.04559,0,0,4.92651,0,1.37689,0,0,0,0,0,0,-0.695199,-0.0719923,0.0719923,0.0719923,0.412242,0.412242,0.412242,0.412242,0.105166,0.0737324,0.422206,-0.422206,-0.422206,0.0719923,0.0719923,0.0719923,0.0719923,-0.488767,0,0,0,0,0,0,0,0,0
2.08,2.63894,5.06802,0,0,4.94841,0,1.22877,0,0,0,0,0,0,-0.697108,-0.0690581,0.0690581,0.0690581,0.410417,0.410417,0.410417,0.410417,0.0939497,0.0707273,0.420337,-0.420337,-0.420337,0.0690581,0.0690581,0.0690581,0.0690581,-0.465447,0,0,0,0,0,0,0,0,0
2.08,2.67035,5.08957,0,0,4.96945,0,1.08745,0,0,0,0,0,0,-0.698926,-0.0658898,0.0658898,0.0658898,0.408679,0.408679,0.408679,0.408679,0.0832233,0.0674824,0.418557,-0.418557,-0.418557,0.0658898,0.0658898,0.0658898,0.0658898,-0.441016,0,0,0,0,0,0,0,0,0
2.08,2.70177,5.11016,0,0,4.98956,0,0.953363,0,0,0,0,0,0,-0.700649,-0.0625011,0.0625011,0.0625011,0.407033,0.407033,0.407033,0.407033,0.0730235,0.0640117,0.416871,-0.416871,-0.416871,0.0625011,0.0625011,0.0625011,0.0625011,-0.41558,0,0,0,0,0,0,0,0,0
2.08,2.73319,5.1297,0,0,5.00864,0,0.826883,0,0,0,0,0,0,-0.702272,-0.0589058,0.0589058,0.0589058,0.405482,0.405482,0.405482,0.405482,0.0633845,0.0603296,0.415282,-0.415282,-0.415282,0.0589058,0.0589058,0.0589058,0.0589058,-0.38924,0,0,0,0,0,0,0,0,0
2.08,2.7646,5.14813,0,0,5.02663,0,0.708373,0,0,0,0,0,0,-0.703791,-0.0551183,0.0551183,0.0551183,0.40403,0.40403,0.40403,0.40403,0.0543377,0.0564505,0.413796,-0.413796,-0.413796,0.0551183,0.0551183,0.0551183,0.0551183,-0.362088,0,0,0,0,0,0,0,0,0
2.08,2.79602,5.16536,0,0,5.04346,0,0.598164,0,0,0,0,0,0,-0.705201,-0.0511528,0.0511528,0.0511528,0.402682,0.402682,0.402682,0.402682,0.0459122,0.0523892,0.412415,-0.412415,-0.412415,0.0511528,0.0511528,0.0511528,0.0511528,-0.334213,0,0,0,0,0,0,0,0,0
2.08,2.82743,5.18133,0,0,5.05905,0,0.496556,0,0,0,0,0,0,-0.7065,-0.0470239,0.0470239,0.0470239,0.401441,0.401441,0.401441,0.401441,0.0381341,0.0481605,0.411144,-0.411144,-0.411144,0.0470239,0.0470239,0.0470239,0.0470239,-0.305697,0,0,0,0,0,0,0,0,0
2.08,2.85885,5.19598,0,0,5.07335,0,0.403821,0,0,0,0,0,0,-0.707684,-0.0427463,0.0427463,0.0427463,0.40031,0.40031,0.40031,0.40031,0.0310272,0.0437795,0.409985,-0.409985,-0.409985,0.0427463,0.0427463,0.0427463,0.0427463,-0.276616,0,0,0,0,0,0,0,0,0
