i,j,r,theta,rho
31,42,4.48,1.31947,0
31,43,4.48,1.35088,0
31,44,4.48,1.3823,0
31,45,4.48,1.41372,0
31,46,4.48,1.44513,0
31,47,4.48,1.47655,0
31,48,4.48,1.50796,0
31,49,4.48,1.53938,0
31,50,4.48,1.5708,0
31,51,4.48,1.60221,0
31,52,4.48,1.63363,0
31,53,4.48,1.66504,0
31,54,4.48,1.69646,0
31,55,4.48,1.72788,0
31,56,4.48,1.75929,0
31,57,4.48,1.79071,0
31,58,4.48,1.82212,0
31,59,4.48,1.85354,0
31,60,4.48,1.88496,0
31,61,4.48,1.91637,0
31,62,4.48,1.94779,0
31,63,4.48,1.9792,0
31,64,4.48,2.01062,0
31,65,4.48,2.04204,0
31,66,4.48,2.07345,0
31,67,4.48,2.10487,0
31,68,4.48,2.13628,0
31,69,4.48,2.1677,0
31,70,4.48,2.19911,0
31,71,4.48,2.23053,0
31,72,4.48,2.26195,0
31,73,4.48,2.29336,0
31,74,4.48,2.32478,0
31,75,4.48,2.35619,0
31,76,4.48,2.38761,0
31,77,4.48,2.41903,0
31,78,4.48,2.45044,0
31,79,4.48,2.48186,0
31,80,4.48,2.51327,0
31,81,4.48,2.54469,0
31,82,4.48,2.57611,0
31,83,4.48,2.60752,0
31,84,4.48,2.63894,0
31,85,4.48,2.67035,0
31,86,4.48,2.70177,0
31,87,4.48,2.73319,0
31,88,4.48,2.7646,0
31,89,4.48,2.79602,0
31,90,4.48,2.82743,0
31,91,4.48,2.85885,0
31,92,4.48,2.89027,0
31,93,4.48,2.92168,0
31,94,4.48,2.9531,0
31,95,4.48,2.98451,0
31,96,4.48,3.01593,0
31,97,4.48,3.04734,0
31,98,4.48,3.07876,0
31,99,4.48,3.11018,0
31,100,4.48,3.14159,0
32,0,4.56,0,0
32,1,4.56,0.0314159,0
32,2,4.56,0.0628319,0
32,3,4.56,0.0942478,0
32,4,4.56,0.125664,0
32,5,4.56,0.15708,0
32,6,4.56,0.188496,0
32,7,4.56,0.219911,0
32,8,4.56,0.251327,0
32,9,4.56,0.282743,0
32,10,4.56,0.314159,0
32,11,4.56,0.345575,0
32,12,4.56,0.376991,0
32,13,4.56,0.408407,0
32,14,4.56,0.439823,0
32,15,4.56,0.471239,0
32,16,4.56,0.502655,0
32,17,4.56,0.534071,0
32,18,4.56,0.565487,0
32,19,4.56,0.596903,0
32,20,4.56,0.628319,0
32,21,4.56,0.659734,0
32,22,4.56,0.69115,0
32,23,4.56,0.722566,0
32,24,4.56,0.753982,0
32,25,4.56,0.785398,0
32,26,4.56,0.816814,0
32,27,4.56,0.84823,0
32,28,4.56,0.879646,0
32,29,4.56,0.911062,0
32,30,4.56,0.942478,0
32,31,4.56,0.973894,0
32,32,4.56,1.00531,0
32,33,4.56,1.03673,0
32,34,4.56,1.06814,0
32,35,4.56,1.09956,0
32,36,4.56,1.13097,0
32,37,4.56,1.16239,0
32,38,4.56,1.19381,0
32,39,4.56,1.22522,0
32,40,4.56,1.25664,0
32,41,4.56,1.28805,0
32,42,4.56,1.31947,0
32,43,4.56,1.35088,0
32,44,4.56,1.3823,0
32,45,4.56,1.41372,0
32,46,4.56,1.44513,0
32,47,4.56,1.47655,0
32,48,4.56,1.50796,0
32,49,4.56,1.53938,0
32,50,4.56,1.5708,0
32,51,4.56,1.60221,0
32,52,4.56,1.63363,0
32,53,4.56,1.66504,0
32,54,4.56,1.69646,0
32,55,4.56,1.72788,0
32,56,4.56,1.75929,0
32,57,4.56,1.79071,0
32,58,4.56,1.82212,0
32,59,4.56,1.85354,0
32,60,4.56,1.88496,0
32,61,4.56,1.91637,0
32,62,4.56,1.94779,0
32,63,4.56,1.9792,0
32,64,4.56,2.01062,0
32,65,4.56,2.04204,0
32,66,4.56,2.07345,0
32,67,4.56,2.10487,0
32,68,4.56,2.13628,0
32,69,4.56,2.1677,0
32,70,4.56,2.19911,0
32,71,4.56,2.23053,0
32,72,4.56,2.26195,0
32,73,4.56,2.29336,0
32,74,4.56,2.32478,0
32,75,4.56,2.35619,0
32,76,4.56,2.38761,0
32,77,4.56,2.41903,0
32,78,4.56,2.45044,0
32,79,4.56,2.48186,0
32,80,4.56,2.51327,0
32,81,4.56,2.54469,0
32,82,4.56,2.57611,0
32,83,4.56,2.60752,0
32,84,4.56,2.63894,0
32,85,4.56,2.67035,0
32,86,4.56,2.70177,0
32,87,4.56,2.73319,0
32,88,4.56,2.7646,0
32,89,4.56,2.79602,0
32,90,4.56,2.82743,0
32,91,4.56,2.85885,0
32,92,4.56,2.89027,0
32,93,4.56,2.92168,0
32,94,4.56,2.9531,0
32,95,4.56,2.98451,0
32,96,4.56,3.01593,0
32,97,4.56,3.04734,0
32,98,4.56,3.07876,0
32,99,4.56,3.11018,0
32,100,4.56,3.14159,0
33,0,4.64,0,0
33,1,4.64,0.0314159,0
33,2,4.64,0.0628319,0
33,3,4.64,0.0942478,0
33,4,4.64,0.125664,0
33,5,4.64,0.15708,0
33,6,4.64,0.188496,0
33,7,4.64,0.219911,0
33,8,4.64,0.251327,0
33,9,4.64,0.282743,0
33,10,4.64,0.314159,0
33,11,4.64,0.345575,0
33,12,4.64,0.376991,0
33,13,4.64,0.408407,0
33,14,4.64,0.439823,0
33,15,4.64,0.471239,0
33,16,4.64,0.502655,0
33,17,4.64,0.534071,0
33,18,4.64,0.565487,0
33,19,4.64,0.596903,0
33,20,4.64,0.628319,0
33,21,4.64,0.659734,0
33,22,4.64,0.69115,0
33,23,4.64,0.722566,0
33,24,4.64,0.753982,0
33,25,4.64,0.785398,0
33,26,4.64,0.816814,0
33,27,4.64,0.84823,0
33,28,4.64,0.879646,0
33,29,4.64,0.911062,0
33,30,4.64,0.942478,0
33,31,4.64,0.973894,0
33,32,4.64,1.00531,0
33,33,4.64,1.03673,0
33,34,4.64,1.06814,0
33,35,4.64,1.09956,0
33,36,4.64,1.13097,0
33,37,4.64,1.16239,0
33,38,4.64,1.19381,0
33,39,4.64,1.22522,0
33,40,4.64,1.25664,0
33,41,4.64,1.28805,0
33,42,4.64,1.31947,0
33,43,4.64,1.35088,0
33,44,4.64,1.3823,0
33,45,4.64,1.41372,0
33,46,4.64,1.44513,0
33,47,4.64,1.47655,0
33,48,4.64,1.50796,0
33,49,4.64,1.53938,0
33,50,4.64,1.5708,0
33,51,4.64,1.60221,0
33,52,4.64,1.63363,0
33,53,4.64,1.66504,0
33,54,4.64,1.69646,0
33,55,4.64,1.72788,0
33,56,4.64,1.75929,0
33,57,4.64,1.79071,0
33,58,4.64,1.82212,0
33,59,4.64,1.85354,0
33,60,4.64,1.88496,0
33,61,4.64,1.91637,0
33,62,4.64,1.94779,0
33,63,4.64,1.9792,0
33,64,4.64,2.01062,0
33,65,4.64,2.04204,0
33,66,4.64,2.07345,0
33,67,4.64,2.10487,0
33,68,4.64,2.13628,0
33,69,4.64,2.1677,0
33,70,4.64,2.19911,0
33,71,4.64,2.23053,0
33,72,4.64,2.26195,0
33,73,4.64,2.29336,0
33,74,4.64,2.32478,0
33,75,4.64,2.35619,0
33,76,4.64,2.38761,0
33,77,4.64,2.41903,0
33,78,4.64,2.45044,0
33,79,4.64,2.48186,0
33,80,4.64,2.51327,0
33,81,4.64,2.54469,0
33,82,4.64,2.57611,0
33,83,4.64,2.60752,0
33,84,4.64,2.63894,0
33,85,4.64,2.67035,0
33,86,4.64,2.70177,0
33,87,4.64,2.73319,0
33,88,4.64,2.7646,0
33,89,4.64,2.79602,0
33,90,4.64,2.82743,0
33,91,4.64,2.85885,0
33,92,4.64,2.89027,0
33,93,4.64,2.92168,0
33,94,4.64,2.9531,0
33,95,4.64,2.98451,0
33,96,4.64,3.01593,0
33,97,4.64,3.04734,0
33,98,4.64,3.07876,0
33,99,4.64,3.11018,0
33,100,4.64,3.14159,0
34,0,4.72,0,0
34,1,4.72,0.0314159,0
34,2,4.72,0.0628319,0
34,3,4.72,0.0942478,0
34,4,4.72,0.125664,0
34,5,4.72,0.15708,0
34,6,4.72,0.188496,0
34,7,4.72,0.219911,0
34,8,4.72,0.251327,0
34,9,4.72,0.282743,0
34,10,4.72,0.314159,0
34,11,4.72,0.345575,0
34,12,4.72,0.376991,0
34,13,4.72,0.408407,0
34,14,4.72,0.439823,0
34,15,4.72,0.471239,0
34,16,4.72,0.502655,0
34,17,4.72,0.534071,0
34,18,4.72,0.565487,0
34,19,4.72,0.596903,0
34,20,4.72,0.628319,0
34,21,4.72,0.659734,0
34,22,4.72,0.69115,0
34,23,4.72,0.722566,0
34,24,4.72,0.753982,0
34,25,4.72,0.785398,0
34,26,4.72,0.816814,0
34,27,4.72,0.84823,0
34,28,4.72,0.879646,0
34,29,4.72,0.911062,0
34,30,4.72,0.942478,0
34,31,4.72,0.973894,0
34,32,4.72,1.00531,0
34,33,4.72,1.03673,0
34,34,4.72,1.06814,0
34,35,4.72,1.09956,0
34,36,4.72,1.13097,0
34,37,4.72,1.16239,0
34,38,4.72,1.19381,0
34,39,4.72,1.22522,0
34,40,4.72,1.25664,0
34,41,4.72,1.28805,0
34,42,4.72,1.31947,0
34,43,4.72,1.35088,0
34,44,4.72,1.3823,0
34,45,4.72,1.41372,0
34,46,4.72,1.44513,0
34,47,4.72,1.47655,0
34,48,4.72,1.50796,0
34,49,4.72,1.53938,0
34,50,4.72,1.5708,0
34,51,4.72,1.60221,0
34,52,4.72,1.63363,0
34,53,4.72,1.66504,0
34,54,4.72,1.69646,0
34,55,4.72,1.72788,0
34,56,4.72,1.75929,0
34,57,4.72,1.79071,0
34,58,4.72,1.82212,0
34,59,4.72,1.85354,0
34,60,4.72,1.88496,0
34,61,4.72,1.91637,0
34,62,4.72,1.94779,0
34,63,4.72,1.9792,0
34,64,4.72,2.01062,0
34,65,4.72,2.04204,0
34,66,4.72,2.07345,0
34,67,4.72,2.10487,0
34,68,4.72,2.13628,0
34,69,4.72,2.1677,0
34,70,4.72,2.19911,0
34,71,4.72,2.23053,0
34,72,4.72,2.26195,0
34,73,4.72,2.29336,0
34,74,4.72,2.32478,0
34,75,4.72,2.35619,0
34,76,4.72,2.38761,0
34,77,4.72,2.41903,0
34,78,4.72,2.45044,0
34,79,4.72,2.48186,0
34,80,4.72,2.51327,0
34,81,4.72,2.54469,0
34,82,4.72,2.57611,0
34,83,4.72,2.60752,0
34,84,4.72,2.63894,0
34,85,4.72,2.67035,0
34,86,4.72,2.70177,0
34,87,4.72,2.73319,0
34,88,4.72,2.7646,0
34,89,4.72,2.79602,0
34,90,4.72,2.82743,0
34,91,4.72,2.85885,0
34,92,4.72,2.89027,0
34,93,4.72,2.92168,0
34,94,4.72,2.9531,0
34,95,4.72,2.98451,0
34,96,4.72,3.01593,0
34,97,4.72,3.04734,0
34,98,4.72,3.07876,0
34,99,4.72,3.11018,0
34,100,4.72,3.14159,0
35,0,4.8,0,0
35,1,4.8,0.0314159,0
35,2,4.8,0.0628319,0
35,3,4.8,0.0942478,0
35,4,4.8,0.125664,0
35,5,4.8,0.15708,0
35,6,4.8,0.188496,0
35,7,4.8,0.219911,0
35,8,4.8,0.251327,0
35,9,4.8,0.282743,0
35,10,4.8,0.314159,0
35,11,4.8,0.345575,0
35,12,4.8,0.376991,0
35,13,4.8,0.408407,0
35,14,4.8,0.439823,0
35,15,4.8,0.471239,0
35,16,4.8,0.502655,0
35,17,4.8,0.534071,0
35,18,4.8,0.565487,0
35,19,4.8,0.596903,0
35,20,4.8,0.628319,0
35,21,4.8,0.659734,0
35,22,4.8,0.69115,0
35,23,4.8,0.722566,0
35,24,4.8,0.753982,0
35,25,4.8,0.785398,0
35,26,4.8,0.816814,0
35,27,4.8,0.84823,0
35,28,4.8,0.879646,0
35,29,4.8,0.911062,0
35,30,4.8,0.942478,0
35,31,4.8,0.973894,0
35,32,4.8,1.00531,0
35,33,4.8,1.03673,0
35,34,4.8,1.06814,0
35,35,4.8,1.09956,0
35,36,4.8,1.13097,0
35,37,4.8,1.16239,0
35,38,4.8,1.19381,0
35,39,4.8,1.22522,0
35,40,4.8,1.25664,0
35,41,4.8,1.28805,0
35,42,4.8,1.31947,0
35,43,4.8,1.35088,0
35,44,4.8,1.3823,0
35,45,4.8,1.41372,0
35,46,4.8,1.44513,0
35,47,4.8,1.47655,0
35,48,4.8,1.50796,0
35,49,4.8,1.53938,0
35,50,4.8,1.5708,0
35,51,4.8,1.60221,0
35,52,4.8,1.63363,0
35,53,4.8,1.66504,0
35,54,4.8,1.69646,0
35,55,4.8,1.72788,0
35,56,4.8,1.75929,0
35,57,4.8,1.79071,0
35,58,4.8,1.82212,0
35,59,4.8,1.85354,0
35,60,4.8,1.88496,0
35,61,4.8,1.91637,0
35,62,4.8,1.94779,0
35,63,4.8,1.9792,0
35,64,4.8,2.01062,0
35,65,4.8,2.04204,0
35,66,4.8,2.07345,0
35,67,4.8,2.10487,0
35,68,4.8,2.13628,0
35,69,4.8,2.1677,0
35,70,4.8,2.19911,0
35,71,4.8,2.23053,0
35,72,4.8,2.26195,0
35,73,4.8,2.29336,0
35,74,4.8,2.32478,0
35,75,4.8,2.35619,0
35,76,4.8,2.38761,0
35,77,4.8,2.41903,0
35,78,4.8,2.45044,0
35,79,4.8,2.48186,0
35,80,4.8,2.51327,0
35,81,4.8,2.54469,0
35,82,4.8,2.57611,0
35,83,4.8,2.60752,0
35,84,4.8,2.63894,0
35,85,4.8,2.67035,0
35,86,4.8,2.70177,0
35,87,4.8,2.73319,0
35,88,4.8,2.7646,0
35,89,4.8,2.79602,0
35,90,4.8,2.82743,0
35,91,4.8,2.85885,0
35,92,4.8,2.89027,0
35,93,4.8,2.92168,0
35,94,4.8,2.9531,0
35,95,4.8,2.98451,0
35,96,4.8,3.01593,0
35,97,4.8,3.04734,0
35,98,4.8,3.07876,0
35,99,4.8,3.11018,0
35,100,4.8,3.14159,0
36,0,4.88,0,0
36,1,4.88,0.0314159,0
36,2,4.88,0.0628319,0
36,3,4.88,0.0942478,0
36,4,4.88,0.125664,0
36,5,4.88,0.15708,0
36,6,4.88,0.188496,0
36,7,4.88,0.219911,0
36,8,4.88,0.251327,0
36,9,4.88,0.282743,0
36,10,4.88,0.314159,0
36,11,4.88,0.345575,0
36,12,4.88,0.376991,0
36,13,4.88,0.408407,0
36,14,4.88,0.439823,0
36,15,4.88,0.471239,0
36,16,4.88,0.502655,0
36,17,4.88,0.534071,0
36,18,4.88,0.565487,0
36,19,4.88,0.596903,0
36,20,4.88,0.628319,0
36,21,4.88,0.659734,0
36,22,4.88,0.69115,0
36,23,4.88,0.722566,0
36,24,4.88,0.753982,0
36,25,4.88,0.785398,0
36,26,4.88,0.816814,0
36,27,4.88,0.84823,0
36,28,4.88,0.879646,0
36,29,4.88,0.911062,0
36,30,4.88,0.942478,0
36,31,4.88,0.973894,0
36,32,4.88,1.00531,0
36,33,4.88,1.03673,0
36,34,4.88,1.06814,0
36,35,4.88,1.09956,0
36,36,4.88,1.13097,0
36,37,4.88,1.16239,0
36,38,4.88,1.19381,0
36,39,4.88,1.22522,0
36,40,4.88,1.25664,0
36,41,4.88,1.28805,0
36,42,4.88,1.31947,0
36,43,4.88,1.35088,0
36,44,4.88,1.3823,0
36,45,4.88,1.41372,0
36,46,4.88,1.44513,0
36,47,4.88,1.47655,0
36,48,4.88,1.50796,0
36,49,4.88,1.53938,0
36,50,4.88,1.5708,0
36,51,4.88,1.60221,0
36,52,4.88,1.63363,0
36,53,4.88,1.66504,0
36,54,4.88,1.69646,0
36,55,4.88,1.72788,0
36,56,4.88,1.75929,0
36,57,4.88,1.79071,0
36,58,4.88,1.82212,0
36,59,4.88,1.85354,0
36,60,4.88,1.88496,0
36,61,4.88,1.91637,0
36,62,4.88,1.94779,0
36,63,4.88,1.9792,0
36,64,4.88,2.01062,0
36,65,4.88,2.04204,0
36,66,4.88,2.07345,0
36,67,4.88,2.10487,0
36,68,4.88,2.13628,0
36,69,4.88,2.1677,0
36,70,4.88,2.19911,0
36,71,4.88,2.23053,0
36,72,4.88,2.26195,0
36,73,4.88,2.29336,0
36,74,4.88,2.32478,0
36,75,4.88,2.35619,0
36,76,4.88,2.38761,0
36,77,4.88,2.41903,0
36,78,4.88,2.45044,0
36,79,4.88,2.48186,0
36,80,4.88,2.51327,0
36,81,4.88,2.54469,0
36,82,4.88,2.57611,0
36,83,4.88,2.60752,0
36,84,4.88,2.63894,0
36,85,4.88,2.67035,0
36,86,4.88,2.70177,0
36,87,4.88,2.73319,0
36,88,4.88,2.7646,0
36,89,4.88,2.79602,0
36,90,4.88,2.82743,0
36,91,4.88,2.85885,0
36,92,4.88,2.89027,0
36,93,4.88,2.92168,0
36,94,4.88,2.9531,0
36,95,4.88,2.98451,0
36,96,4.88,3.01593,0
36,97,4.88,3.04734,0
36,98,4.88,3.07876,0
36,99,4.88,3.11018,0
36,100,4.88,3.14159,0
37,0,4.96,0,0
37,1,4.96,0.0314159,0
37,2,4.96,0.0628319,0
37,3,4.96,0.0942478,0
37,4,4.96,0.125664,0
37,5,4.96,0.15708,0
37,6,4.96,0.188496,0
37,7,4.96,0.219911,0
37,8,4.96,0.251327,0
37,9,4.96,0.282743,0
37,10,4.96,0.314159,0
37,11,4.96,0.345575,0
37,12,4.96,0.376991,0
37,13,4.96,0.408407,0
37,14,4.96,0.439823,0
37,15,4.96,0.471239,0
37,16,4.96,0.502655,0
37,17,4.96,0.534071,0
37,18,4.96,0.565487,0
37,19,4.96,0.596903,0
37,20,4.96,0.628319,0
37,21,4.96,0.659734,0
37,22,4.96,0.69115,0
37,23,4.96,0.722566,0
37,24,4.96,0.753982,0
37,25,4.96,0.785398,0
37,26,4.96,0.816814,0
37,27,4.96,0.84823,0
37,28,4.96,0.879646,0
37,29,4.96,0.911062,0
37,30,4.96,0.942478,0
37,31,4.96,0.973894,0
37,32,4.96,1.00531,0
37,33,4.96,1.03673,0
37,34,4.96,1.06814,0
37,35,4.96,1.09956,0
37,36,4.96,1.13097,0
37,37,4.96,1.16239,0
37,38,4.96,1.19381,0
37,39,4.96,1.22522,0
37,40,4.96,1.25664,0
37,41,4.96,1.28805,0
37,42,4.96,1.31947,0
37,43,4.96,1.35088,0
37,44,4.96,1.3823,0
37,45,4.96,1.41372,0
37,46,4.96,1.44513,0
37,47,4.96,1.47655,0
37,48,4.96,1.50796,0
37,49,4.96,1.53938,0
37,50,4.96,1.5708,0
37,51,4.96,1.60221,0
37,52,4.96,1.63363,0
37,53,4.96,1.66504,0
37,54,4.96,1.69646,0
37,55,4.96,1.72788,0
37,56,4.96,1.75929,0
37,57,4.96,1.79071,0
37,58,4.96,1.82212,0
37,59,4.96,1.85354,0
37,60,4.96,1.88496,0
37,61,4.96,1.91637,0
37,62,4.96,1.94779,0
37,63,4.96,1.9792,0
37,64,4.96,2.01062,0
37,65,4.96,2.04204,0
37,66,4.96,2.07345,0
37,67,4.96,2.10487,0
37,68,4.96,2.13628,0
37,69,4.96,2.1677,0
37,70,4.96,2.19911,0
37,71,4.96,2.23053,0
37,72,4.96,2.26195,0
37,73,4.96,2.29336,0
37,74,4.96,2.32478,0
37,75,4.96,2.35619,0
37,76,4.96,2.38761,0
37,77,4.96,2.41903,0
37,78,4.96,2.45044,0
37,79,4.96,2.48186,0
37,80,4.96,2.51327,0
37,81,4.96,2.54469,0
37,82,4.96,2.57611,0
37,83,4.96,2.60752,0
37,84,4.96,2.63894,0
37,85,4.96,2.67035,0
37,86,4.96,2.70177,0
37,87,4.96,2.73319,0
37,88,4.96,2.7646,0
37,89,4.96,2.79602,0
37,90,4.96,2.82743,0
37,91,4.96,2.85885,0
37,92,4.96,2.89027,0
37,93,4.96,2.92168,0
37,94,4.96,2.9531,0
37,95,4.96,2.98451,0
37,96,4.96,3.01593,0
37,97,4.96,3.04734,0
37,98,4.96,3.07876,0
37,99,4.96,3.11018,0
37,100,4.96,3.14159,0
38,0,5.04,0,0
38,1,5.04,0.0314159,0
38,2,5.04,0.0628319,0
38,3,5.04,0.0942478,0
38,4,5.04,0.125664,0
38,5,5.04,0.15708,0
38,6,5.04,0.188496,0
38,7,5.04,0.219911,0
38,8,5.04,0.251327,0
38,9,5.04,0.282743,0
38,10,5.04,0.314159,0
38,11,5.04,0.345575,0
38,12,5.04,0.376991,0
38,13,5.04,0.408407,0
38,14,5.04,0.439823,0
38,15,5.04,0.471239,0
38,16,5.04,0.502655,0
38,17,5.04,0.534071,0
38,18,5.04,0.565487,0
38,19,5.04,0.596903,0
38,20,5.04,0.628319,0
38,21,5.04,0.659734,0
38,22,5.04,0.69115,0
38,23,5.04,0.722566,0
38,24,5.04,0.753982,0
38,25,5.04,0.785398,0
38,26,5.04,0.816814,0
38,27,5.04,0.84823,0
38,28,5.04,0.879646,0
38,29,5.04,0.911062,0
38,30,5.04,0.942478,0
38,31,5.04,0.973894,0
38,32,5.04,1.00531,0
38,33,5.04,1.03673,0
38,34,5.04,1.06814,0
38,35,5.04,1.09956,0
38,36,5.04,1.13097,0
38,37,5.04,1.16239,0
38,38,5.04,1.19381,0
38,39,5.04,1.22522,0
38,40,5.04,1.25664,0
38,41,5.04,1.28805,0
38,42,5.04,1.31947,0
38,43,5.04,1.35088,0
38,44,5.04,1.3823,0
38,45,5.04,1.41372,0
38,46,5.04,1.44513,0
38,47,5.04,1.47655,0
38,48,5.04,1.50796,0
38,49,5.04,1.53938,0
38,50,5.04,1.5708,0
38,51,5.04,1.60221,0
38,52,5.04,1.63363,0
38,53,5.04,1.66504,0
38,54,5.04,1.69646,0
38,55,5.04,1.72788,0
38,56,5.04,1.75929,0
38,57,5.04,1.79071,0
38,58,5.04,1.82212,0
38,59,5.04,1.85354,0
38,60,5.04,1.88496,0
38,61,5.04,1.91637,0
38,62,5.04,1.94779,0
38,63,5.04,1.9792,0
38,64,5.04,2.01062,0
38,65,5.04,2.04204,0
38,66,5.04,2.07345,0
38,67,5.04,2.10487,0
38,68,5.04,2.13628,0
38,69,5.04,2.1677,0
38,70,5.04,2.19911,0
38,71,5.04,2.23053,0
38,72,5.04,2.26195,0
38,73,5.04,2.29336,0
38,74,5.04,2.32478,0
38,75,5.04,2.35619,0
38,76,5.04,2.38761,0
38,77,5.04,2.41903,0
38,78,5.04,2.45044,0
38,79,5.04,2.48186,0
38,80,5.04,2.51327,0
38,81,5.04,2.54469,0
38,82,5.04,2.57611,0
38,83,5.04,2.60752,0
38,84,5.04,2.63894,0
38,85,5.04,2.67035,0
38,86,5.04,2.70177,0
38,87,5.04,2.73319,0
38,88,5.04,2.7646,0
38,89,5.04,2.79602,0
38,90,5.04,2.82743,0
38,91,5.04,2.85885,0
38,92,5.04,2.89027,0
38,93,5.04,2.92168,0
38,94,5.04,2.9531,0
38,95,5.04,2.98451,0
38,96,5.04,3.01593,0
38,97,5.04,3.04734,0
38,98,5.04,3.07876,0
38,99,5.04,3.11018,0
38,100,5.04,3.14159,0
39,0,5.12,0,0
39,1,5.12,0.0314159,0
39,2,5.12,0.0628319,0
39,3,5.12,0.0942478,0
39,4,5.12,0.125664,0
39,5,5.12,0.15708,0
39,6,5.12,0.188496,0
39,7,5.12,0.219911,0
39,8,5.12,0.251327,0
39,9,5.12,0.282743,0
39,10,5.12,0.314159,0
39,11,5.12,0.345575,0
39,12,5.12,0.376991,0
39,13,5.12,0.408407,0
39,14,5.12,0.439823,0
39,15,5.12,0.471239,0
39,16,5.12,0.502655,0
39,17,5.12,0.534071,0
39,18,5.12,0.565487,0
39,19,5.12,0.596903,0
39,20,5.12,0.628319,0
39,21,5.12,0.659734,0
39,22,5.12,0.69115,0
39,23,5.12,0.722566,0
39,24,5.12,0.753982,0
39,25,5.12,0.785398,0
39,26,5.12,0.816814,0
39,27,5.12,0.84823,0
39,28,5.12,0.879646,0
39,29,5.12,0.911062,0
39,30,5.12,0.942478,0
39,31,5.12,0.973894,0
39,32,5.12,1.00531,0
39,33,5.12,1.03673,0
39,34,5.12,1.06814,0
39,35,5.12,1.09956,0
39,36,5.12,1.13097,0
39,37,5.12,1.16239,0
39,38,5.12,1.19381,0
39,39,5.12,1.22522,0
39,40,5.12,1.25664,0
39,41,5.12,1.28805,0
39,42,5.12,1.31947,0
39,43,5.12,1.35088,0
39,44,5.12,1.3823,0
39,45,5.12,1.41372,0
39,46,5.12,1.44513,0
39,47,5.12,1.47655,0
39,48,5.12,1.50796,0
39,49,5.12,1.53938,0
39,50,5.12,1.5708,0
39,51,5.12,1.60221,0
39,52,5.12,1.63363,0
39,53,5.12,1.66504,0
39,54,5.12,1.69646,0
39,55,5.12,1.72788,0
39,56,5.12,1.75929,0
39,57,5.12,1.79071,0
39,58,5.12,1.82212,0
39,59,5.12,1.85354,0
39,60,5.12,1.88496,0
39,61,5.12,1.91637,0
39,62,5.12,1.94779,0
39,63,5.12,1.9792,0
39,64,5.12,2.01062,0
39,65,5.12,2.04204,0
39,66,5.12,2.07345,0
39,67,5.12,2.10487,0
39,68,5.12,2.13628,0
39,69,5.12,2.1677,0
39,70,5.12,2.19911,0
39,71,5.12,2.23053,0
39,72,5.12,2.26195,0
39,73,5.12,2.29336,0
39,74,5.12,2.32478,0
39,75,5.12,2.35619,0
39,76,5.12,2.38761,0
39,77,5.12,2.41903,0
39,78,5.12,2.45044,0
39,79,5.12,2.48186,0
39,80,5.12,2.51327,0
39,81,5.12,2.54469,0
39,82,5.12,2.57611,0
39,83,5.12,2.60752,0
39,84,5.12,2.63894,0
39,85,5.12,2.67035,0
39,86,5.12,2.70177,0
39,87,5.12,2.73319,0
39,88,5.12,2.7646,0
39,89,5.12,2.79602,0
39,90,5.12,2.82743,0
39,91,5.12,2.85885,0
39,92,5.12,2.89027,0
39,93,5.12,2.92168,0
39,94,5.12,2.9531,0
39,95,5.12,2.98451,0
39,96,5.12,3.01593,0
39,97,5.12,3.04734,0
39,98,5.12,3.07876,0
39,99,5.12,3.11018,0
39,100,5.12,3.14159,0
40,0,5.2,0,0
40,1,5.2,0.0314159,0
40,2,5.2,0.0628319,0
40,3,5.2,0.0942478,0
40,4,5.2,0.125664,0
40,5,5.2,0.15708,0
40,6,5.2,0.188496,0
40,7,5.2,0.219911,0
40,8,5.2,0.251327,0
40,9,5.2,0.282743,0
40,10,5.2,0.314159,0
40,11,5.2,0.345575,0
40,12,5.2,0.376991,0
40,13,5.2,0.408407,0
40,14,5.2,0.439823,0
40,15,5.2,0.471239,0
40,16,5.2,0.502655,0
40,17,5.2,0.534071,0
40,18,5.2,0.565487,0
40,19,5.2,0.596903,0
40,20,5.2,0.628319,0
40,21,5.2,0.659734,0
40,22,5.2,0.69115,0
40,23,5.2,0.722566,0
40,24,5.2,0.753982,0
40,25,5.2,0.785398,0
40,26,5.2,0.816814,0
40,27,5.2,0.84823,0
40,28,5.2,0.879646,0
40,29,5.2,0.911062,0
40,30,5.2,0.942478,0
40,31,5.2,0.973894,0
40,32,5.2,1.00531,0
40,33,5.2,1.03673,0
40,34,5.2,1.06814,0
40,35,5.2,1.09956,0
40,36,5.2,1.13097,0
40,37,5.2,1.16239,0
40,38,5.2,1.19381,0
40,39,5.2,1.22522,0
40,40,5.2,1.25664,0
40,41,5.2,1.28805,0
40,42,5.2,1.31947,0
40,43,5.2,1.35088,0
40,44,5.2,1.3823,0
40,45,5.2,1.41372,0
40,46,5.2,1.44513,0
40,47,5.2,1.47655,0
40,48,5.2,1.50796,0
40,49,5.2,1.53938,0
40,50,5.2,1.5708,0
40,51,5.2,1.60221,0
40,52,5.2,1.63363,0
40,53,5.2,1.66504,0
40,54,5.2,1.69646,0
40,55,5.2,1.72788,0
40,56,5.2,1.75929,0
40,57,5.2,1.79071,0
40,58,5.2,1.82212,0
40,59,5.2,1.85354,0
40,60,5.2,1.88496,0
40,61,5.2,1.91637,0
40,62,5.2,1.94779,0
40,63,5.2,1.9792,0
40,64,5.2,2.01062,0
