0.51,0.06,6.22097e-05
0.52,0.06,6.12835e-05
0.53,0.06,5.97704e-05
0.54,0.06,5.77146e-05
0.55,0.06,5.5175e-05
0.56,0.06,5.22223e-05
0.57,0.06,4.89359e-05
0.58,0.06,4.53999e-05
0.59,0.06,4.17004e-05
0.6,0.06,3.79212e-05
0.61,0.06,3.41414e-05
0.62,0.06,3.04325e-05
0.63,0.06,2.68566e-05
0.64,0.06,2.3465e-05
0.65,0.06,2.02978e-05
0.66,0.06,1.73833e-05
0.67,0.06,1.47392e-05
0.68,0.06,1.23729e-05
0.69,0.06,1.02832e-05
0.7,0.06,8.46137e-06
0.71,0.06,6.89303e-06
0.72,0.06,5.55951e-06
0.73,0.06,4.43936e-06
0.74,0.06,3.50963e-06
0.75,0.06,2.747e-06
0.76,0.06,2.1287e-06
0.77,0.06,1.63315e-06
0.78,0.06,1.2405e-06
0.79,0.06,9.3287e-07
0.8,0.06,6.94551e-07
0.81,0.06,5.1197e-07
0.82,0.06,3.7363e-07
0.83,0.06,2.69958e-07
0.84,0.06,1.93111e-07
0.85,0.06,1.36765e-07
0.86,0.06,9.58962e-08
0.87,0.06,6.65708e-08
0.88,0.06,4.57534e-08
0.89,0.06,3.11329e-08
0.9,0.06,2.09736e-08
0.91,0.06,1.39889e-08
0.92,0.06,9.23745e-09
0.93,0.06,6.03917e-09
0.94,0.06,3.90894e-09
0.95,0.06,2.50494e-09
0.96,0.06,1.58926e-09
0.97,0.06,9.98267e-10
0.98,0.06,6.20808e-10
0.99,0.06,3.82229e-10
1,0.06,2.32996e-10

0,0.07,3.5997e-10
0.01,0.07,5.9053e-10
0.02,0.07,9.59125e-10
0.03,0.07,1.54229e-09
0.04,0.07,2.45534e-09
0.05,0.07,3.87004e-09
0.06,0.07,6.03917e-09
0.07,0.07,9.33029e-09
0.08,0.07,1.42715e-08
0.09,0.07,2.16124e-08
0.1,0.07,3.24035e-08
0.11,0.07,4.80992e-08
0.12,0.07,7.06873e-08
0.13,0.07,1.02849e-07
0.14,0.07,1.48156e-07
0.15,0.07,2.11297e-07
0.16,0.07,2.9835e-07
0.17,0.07,4.17075e-07
0.18,0.07,5.77244e-07
0.19,0.07,7.90975e-07
0.2,0.07,1.07306e-06
0.21,0.07,1.44125e-06
0.22,0.07,1.91652e-06
0.23,0.07,2.52316e-06
0.24,0.07,3.28876e-06
0.25,0.07,4.24402e-06
0.26,0.07,5.42225e-06
0.27,0.07,6.85865e-06
0.28,0.07,8.58924e-06
0.29,0.07,1.06495e-05
0.3,0.07,1.30725e-05
0.31,0.07,1.58871e-05
0.32,0.07,1.91157e-05
0.33,0.07,2.27715e-05
0.34,0.07,2.68566e-05
0.35,0.07,3.13593e-05
0.36,0.07,3.62526e-05
0.37,0.07,4.14924e-05
0.38,0.07,4.70171e-05
0.39,0.07,5.27472e-05
0.4,0.07,5.85869e-05
0.41,0.07,6.44256e-05
0.42,0.07,7.01412e-05
0.43,0.07,7.56041e-05
0.44,0.07,8.06816e-05
0.45,0.07,8.52434e-05
0.46,0.07,8.9167e-05
0.47,0.07,9.23431e-05
0.48,0.07,9.46807e-05
0.49,0.07,9.61117e-05
0.5,0.07,9.65934e-05
0.51,0.07,9.61117e-05
0.52,0.07,9.46807e-05
0.53,0.07,9.23431e-05
0.54,0.07,8.9167e-05
0.55,0.07,8.52434e-05
0.56,0.07,8.06816e-05
0.57,0.07,7.56041e-05
0.58,0.07,7.01412e-05
0.59,0.07,6.44256e-05
0.6,0.07,5.85869e-05
0.61,0.07,5.27472e-05
0.62,0.07,4.70171e-05
0.63,0.07,4.14924e-05
0.64,0.07,3.62526e-05
0.65,0.07,3.13593e-05
0.66,0.07,2.68566e-05
0.67,0.07,2.27715e-05
0.68,0.07,1.91157e-05
0.69,0.07,1.58871e-05
0.7,0.07,1.30725e-05
0.71,0.07,1.06495e-05
0.72,0.07,8.58924e-06
0.73,0.07,6.85865e-06
0.74,0.07,5.42225e-06
0.75,0.07,4.24402e-06
0.76,0.07,3.28876e-06
0.77,0.07,2.52316e-06
0.78,0.07,1.91652e-06
0.79,0.07,1.44125e-06
0.8,0.07,1.07306e-06
0.81,0.07,7.90975e-07
0.82,0.07,5.77244e-07
0.83,0.07,4.17075e-07
0.84,0.07,2.9835e-07
0.85,0.07,2.11297e-07
0.86,0.07,1.48156e-07
0.87,0.07,1.02849e-07
0.88,0.07,7.06873e-08
0.89,0.07,4.80992e-08
0.9,0.07,3.24035e-08
0.91,0.07,2.16124e-08
0.92,0.07,1.42715e-08
0.93,0.07,9.33029e-09
0.94,0.07,6.03917e-09
0.95,0.07,3.87004e-09
0.96,0.07,2.45534e-09
0.97,0.07,1.54229e-09
0.98,0.07,9.59125e-10
0.99,0.07,5.9053e-10
1,0.07,3.5997e-10

0,0.08,5.50607e-10
0.01,0.08,9.0327e-10
0.02,0.08,1.46707e-09
0.03,0.08,2.35907e-09
0.04,0.08,3.75567e-09
0.05,0.08,5.91958e-09
0.06,0.08,9.23745e-09
0.07,0.08,1.42715e-08
0.08,0.08,2.18296e-08
0.09,0.08,3.30581e-08
0.1,0.08,4.95641e-08
0.11,0.08,7.35721e-08
0.12,0.08,1.08123e-07
0.13,0.08,1.57317e-07
0.14,0.08,2.26618e-07
0.15,0.08,3.23198e-07
0.16,0.08,4.56353e-07
0.17,0.08,6.37954e-07
0.18,0.08,8.82948e-07
0.19,0.08,1.20987e-06
0.2,0.08,1.64134e-06
0.21,0.08,2.20452e-06
0.22,0.08,2.93149e-06
0.23,0.08,3.8594e-06
0.24,0.08,5.03046e-06
0.25,0.08,6.49161e-06
0.26,0.08,8.29382e-06
0.27,0.08,1.04909e-05
0.28,0.08,1.3138e-05
0.29,0.08,1.62893e-05
0.3,0.08,1.99956e-05
0.31,0.08,2.43008e-05
0.32,0.08,2.92392e-05
0.33,0.08,3.48311e-05
0.34,0.08,4.10796e-05
0.35,0.08,4.79669e-05
0.36,0.08,5.54516e-05
0.37,0.08,6.34664e-05
0.38,0.08,7.19168e-05
0.39,0.08,8.06816e-05
0.4,0.08,8.96139e-05
0.41,0.08,9.85447e-05
0.42,0.08,0.000107287
0.43,0.08,0.000115643
0.44,0.08,0.00012341
0.45,0.08,0.000130387
0.46,0.08,0.000136389
0.47,0.08,0.000141247
0.48,0.08,0.000144823
0.49,0.08,0.000147011
0.5,0.08,0.000147748
0.51,0.08,0.000147011
0.52,0.08,0.000144823
0.53,0.08,0.000141247
0.54,0.08,0.000136389
0.55,0.08,0.000130387
0.56,0.08,0.00012341
0.57,0.08,0.000115643
0.58,0.08,0.000107287
0.59,0.08,9.85447e-05
0.6,0.08,8.96139e-05
0.61,0.08,8.06816e-05
0.62,0.08,7.19168e-05
0.63,0.08,6.34664e-05
0.64,0.08,5.54516e-05
0.65,0.08,4.79669e-05
0.66,0.08,4.10796e-05
0.67,0.08,3.48311e-05
0.68,0.08,2.92392e-05
0.69,0.08,2.43008e-05
0.7,0.08,1.99956e-05
0.71,0.08,1.62893e-05
0.72,0.08,1.3138e-05
0.73,0.08,1.04909e-05
0.74,0.08,8.29382e-06
0.75,0.08,6.49161e-06
0.76,0.08,5.03046e-06
0.77,0.08,3.8594e-06
0.78,0.08,2.93149e-06
0.79,0.08,2.20452e-06
0.8,0.08,1.64134e-06
0.81,0.08,1.20987e-06
0.82,0.08,8.82948e-07
0.83,0.08,6.37954e-07
