x,z,Gamma000,Gamma001,Gamma002
-131.024,-183.433,-0.0187395,-0.00735628,0.0249248
-131.024,-179.402,-0.018942,-0.00775753,0.0260577
-131.024,-175.37,-0.0191168,-0.00818201,0.0272399
-131.024,-171.339,-0.0192599,-0.0086309,0.0284724
-131.024,-167.307,-0.0193664,-0.00910538,0.0297558
-131.024,-163.276,-0.0194312,-0.00960665,0.0310907
-131.024,-159.244,-0.0194485,-0.0101359,0.0324769
-131.024,-155.213,-0.0194123,-0.0106942,0.0339142
-131.024,-151.181,-0.0193158,-0.0112828,0.0354015
-131.024,-147.15,-0.0191516,-0.0119026,0.0369374
-131.024,-143.118,-0.0189119,-0.0125546,0.0385196
-131.024,-139.087,-0.0185883,-0.0132397,0.0401451
-131.024,-135.055,-0.0181717,-0.0139584,0.0418097
-131.024,-131.024,-0.0176526,-0.0147112,0.0435084
-131.024,-126.992,-0.0170208,-0.0154983,0.0452346
-131.024,-122.961,-0.0162658,-0.0163197,0.0469806
-131.024,-118.929,-0.0153766,-0.0171748,0.0487368
-131.024,-114.898,-0.0143422,-0.018063,0.050492
-131.024,-110.866,-0.0131512,-0.0189828,0.052233
-131.024,-106.835,-0.0117923,-0.0199325,0.0539442
-131.024,-102.803,-0.0102548,-0.0209096,0.0556079
-131.024,-98.7717,-0.00852847,-0.0219111,0.057204
-131.024,-94.7402,-0.00660394,-0.0229332,0.0587095
-131.024,-90.7087,-0.0044734,-0.0239716,0.0600988
-131.024,-86.6772,-0.00213084,-0.025021,0.0613437
-131.024,-82.6457,0.000427336,-0.0260754,0.0624133
-131.024,-78.6142,0.00320173,-0.0271283,0.0632742
-131.024,-74.5827,0.00618932,-0.0281722,0.0638909
-131.024,-70.5512,0.0093828,-0.0291995,0.0642262
-131.024,-66.5197,0.0127699,-0.0302018,0.0642416
-131.024,-62.4882,0.0163329,-0.0311709,0.0638985
-131.024,-58.4567,0.0200477,-0.0320983,0.063159
-131.024,-54.4252,0.0238839,-0.0329761,0.061987
-131.024,-50.3937,0.0278043,-0.033797,0.0603497
-131.024,-46.3622,0.0317647,-0.0345546,0.058219
-131.024,-42.3307,0.0357148,-0.0352439,0.0555735
-131.024,-38.2992,0.0395982,-0.0358613,0.0523997
-131.024,-34.2677,0.0433537,-0.0364049,0.0486936
-131.024,-30.2362,0.0469169,-0.0368748,0.0444626
-131.024,-26.2047,0.0502219,-0.0372724,0.0397259
-131.024,-22.1732,0.0532033,-0.0376007,0.0345158
-131.024,-18.1417,0.0557986,-0.037864,0.0288773
-131.024,-14.1102,0.0579509,-0.0380667,0.0228683
-131.024,-10.0787,0.0596112,-0.0382138,0.0165576
-131.024,-6.04724,0.0607403,-0.0383092,0.0100242
-131.024,-2.01575,0.0613114,-0.0383562,0.00335406
-131.024,2.01575,0.0613104,-0.0383564,-0.00336209
-131.024,6.04724,0.0607375,-0.0383097,-0.010032
-131.024,10.0787,0.0596066,-0.0382145,-0.0165648
-131.024,14.1102,0.0579449,-0.0380677,-0.0228747
-131.024,18.1417,0.0557913,-0.0378652,-0.0288828
-131.024,22.1732,0.0531951,-0.0376021,-0.0345202
-131.024,26.2047,0.0502131,-0.0372738,-0.0397293
-131.024,30.2362,0.0469078,-0.0368763,-0.0444649
-131.024,34.2677,0.0433445,-0.0364064,-0.048695
-131.024,38.2992,0.0395892,-0.0358627,-0.0524001
-131.024,42.3307,0.0357062,-0.0352452,-0.0555732
-131.024,46.3622,0.0317567,-0.0345558,-0.0582181
-131.024,50.3937,0.0277968,-0.0337981,-0.0603482
-131.024,54.4252,0.0238771,-0.032977,-0.0619851
-131.024,58.4567,0.0200415,-0.0320991,-0.0631569
-131.024,62.4882,0.0163274,-0.0311715,-0.0638962
-131.024,66.5197,0.0127651,-0.0302023,-0.0642391
-131.024,70.5512,0.00937854,-0.0291998,-0.0642236
-131.024,74.5827,0.00618562,-0.0281724,-0.0638884
-131.024,78.6142,0.00319854,-0.0271283,-0.0632717
-131.024,82.6457,0.000424619,-0.0260754,-0.0624108
-131.024,86.6772,-0.00213313,-0.0250209,-0.0613412
-131.024,90.7087,-0.00447531,-0.0239714,-0.0600964
-131.024,94.7402,-0.00660551,-0.022933,-0.0587071
-131.024,98.7717,-0.00852974,-0.0219107,-0.0572018
-131.024,102.803,-0.0102558,-0.0209092,-0.0556058
-131.024,106.835,-0.0117931,-0.0199321,-0.0539421
-131.024,110.866,-0.0131517,-0.0189824,-0.052231
-131.024,114.898,-0.0143426,-0.0180625,-0.0504902
-131.024,118.929,-0.0153769,-0.0171744,-0.0487351
-131.024,122.961,-0.0162659,-0.0163192,-0.0469789
-131.024,126.992,-0.0170207,-0.0154978,-0.045233
-131.024,131.024,-0.0176524,-0.0147107,-0.0435069
-131.024,135.055,-0.0181715,-0.0139579,-0.0418083
-131.024,139.087,-0.018588,-0.0132392,-0.0401438
-131.024,143.118,-0.0189116,-0.0125542,-0.0385184
-131.024,147.15,-0.0191512,-0.0119022,-0.0369363
-131.024,151.181,-0.0193153,-0.0112824,-0.0354004
-131.024,155.213,-0.0194118,-0.0106938,-0.0339132
-131.024,159.244,-0.019448,-0.0101355,-0.032476
-131.024,163.276,-0.0194307,-0.00960627,-0.0310898
-131.024,167.307,-0.0193659,-0.00910502,-0.029755
-131.024,171.339,-0.0192594,-0.00863056,-0.0284716
-131.024,175.37,-0.0191163,-0.00818169,-0.0272392
-131.024,179.402,-0.0189414,-0.00775722,-0.026057
-131.024,183.433,-0.018739,-0.00735599,-0.0249243
-131.024,187.465,-0.0185129,-0.00697683,-0.0238397
-131.024,191.496,-0.0182666,-0.00661861,-0.0228021
-131.024,195.528,-0.0180032,-0.00628024,-0.0218102
-131.024,199.559,-0.0177257,-0.00596066,-0.0208623
-131.024,203.591,-0.0174365,-0.00565884,-0.0199571
-131.024,207.622,-0.0171379,-0.00537382,-0.019093
-131.024,211.654,-0.0168319,-0.00510465,-0.0182683
-131.024,215.685,-0.0165203,-0.00485045,-0.0174816
-131.024,219.717,-0.0162047,-0.00461035,-0.0167312
-131.024,223.748,-0.0158866,-0.00438356,-0.0160156
-131.024,227.78,-0.0155669,-0.00416937,-0.0153354
-131.024,231.811,-0.0152482,-0.00396609,-0.014678
-131.024,235.843,-0.0149379,-0.00377951,-0.0140001
-131.024,239.874,-0.0145803,-0.00359787,-0.0136952
-131.024,243.906,-0.0142942,-0.00340171,-0.0128711
-131.024,247.937,-0.0139229,-0.00328526,-0.0129062
-131.024,251.969,-0.0147404,-0.00295558,-0.00410475
-126.992,-251.969,-0.0148033,-0.00293825,0.00384274
-126.992,-247.937,-0.0139983,-0.00323497,0.012825
-126.992,-243.906,-0.0144155,-0.00341554,0.0125723
-126.992,-239.874,-0.0147653,-0.00360942,0.0130574
-126.992,-235.843,-0.0151086,-0.00376764,0.0135977
-126.992,-231.811,-0.0154416,-0.00396692,0.0142748
-126.992,-227.78,-0.0157896,-0.00417217,0.0148932
-126.992,-223.748,-0.016135,-0.00439046,0.015573
-126.992,-219.717,-0.0164816,-0.00462176,0.0162832
-126.992,-215.685,-0.0168276,-0.00486698,0.0170293
-126.992,-211.654,-0.0171717,-0.00512699,0.0178128
-126.992,-207.622,-0.0175126,-0.00540272,0.0186354
-126.992,-203.591,-0.0178485,-0.00569515,0.0194989
-126.992,-199.559,-0.0181776,-0.00600532,0.0204051
-126.992,-195.528,-0.0184975,-0.0063343,0.0213557
-126.992,-191.496,-0.018806,-0.00668322,0.0223526
-126.992,-187.465,-0.0191004,-0.00705329,0.0233974
-126.992,-183.433,-0.0193774,-0.00744572,0.0244919
-126.992,-179.402,-0.0196338,-0.00786181,0.0256376
-126.992,-175.37,-0.0198657,-0.00830288,0.0268361
-126.992,-171.339,-0.020069,-0.00877027,0.0280887
-126.992,-167.307,-0.0202388,-0.00926539,0.0293964
-126.992,-163.276,-0.02037,-0.00978963,0.0307602
-126.992,-159.244,-0.0204568,-0.0103444,0.0321805
-126.992,-155.213,-0.0204931,-0.0109311,0.0336575
-126.992,-151.181,-0.0204718,-0.0115511,0.0351909
-126.992,-147.15,-0.0203855,-0.0122056,0.0367796
-126.992,-143.118,-0.0202259,-0.012896,0.0384221
-126.992,-139.087,-0.0199842,-0.0136233,0.0401158
-126.992,-135.055,-0.0196509,-0.0143886,0.0418574
-126.992,-131.024,-0.0192157,-0.0151924,0.0436422
-126.992,-126.992,-0.0186679,-0.0160354,0.0454645
-126.992,-122.961,-0.0179958,-0.0169178,0.0473168
-126.992,-118.929,-0.0171876,-0.0178393,0.0491902
-126.992,-114.898,-0.0162307,-0.0187995,0.0510736
-126.992,-110.866,-0.0151125,-0.0197971,0.0529541
-126.992,-106.835,-0.0138201,-0.0208304,0.0548162
-126.992,-102.803,-0.0123407,-0.0218972,0.056642
-126.992,-98.7717,-0.0106622,-0.0229943,0.0584107
-126.992,-94.7402,-0.00877294,-0.0241178,0.0600985
-126.992,-90.7087,-0.00666282,-0.0252628,0.0616787
-126.992,-86.6772,-0.00432333,-0.0264237,0.0631212
-126.992,-82.6457,-0.00174834,-0.0275939,0.0643929
-126.992,-78.6142,0.00106525,-0.0287658,0.0654575
-126.992,-74.5827,0.00411678,-0.029931,0.066276
-126.992,-70.5512,0.00740103,-0.0310805,0.066807
-126.992,-66.5197,0.0109075,-0.0322043,0.0670074
-126.992,-62.4882,0.0146194,-0.0332926,0.0668329
-126.992,-58.4567,0.0185133,-0.0343352,0.0662398
-126.992,-54.4252,0.0225581,-0.0353223,0.0651856
-126.992,-50.3937,0.0267149,-0.0362449,0.063631
-126.992,-46.3622,0.0309368,-0.0370949,0.0615415
-126.992,-42.3307,0.0351692,-0.037866,0.0588894
-126.992,-38.2992,0.0393499,-0.0385537,0.0556558
-126.992,-34.2677,0.0434111,-0.0391557,0.0518327
-126.992,-30.2362,0.0472801,-0.0396719,0.0474244
-126.992,-26.2047,0.050882,-0.0401047,0.0424496
-126.992,-22.1732,0.0541418,-0.0404583,0.0369417
-126.992,-18.1417,0.0569876,-0.0407383,0.0309495
-126.992,-14.1102,0.0593531,-0.0409514,0.0245367
-126.992,-10.0787,0.0611812,-0.041104,0.0177807
-126.992,-6.04724,0.0624261,-0.0412022,0.0107706
-126.992,-2.01575,0.0630562,-0.0412501,0.00360439
-126.992,2.01575,0.0630549,-0.0412503,-0.00361438
-126.992,6.04724,0.0624226,-0.0412027,-0.0107802
-126.992,10.0787,0.0611755,-0.0411048,-0.0177895
-126.992,14.1102,0.0593455,-0.0409524,-0.0245445
-126.992,18.1417,0.0569785,-0.0407396,-0.030956
-126.992,22.1732,0.0541317,-0.0404597,-0.0369468
-126.992,26.2047,0.0508712,-0.0401062,-0.0424533
-126.992,30.2362,0.0472691,-0.0396734,-0.0474267
-126.992,34.2677,0.0434002,-0.0391571,-0.0518337
-126.992,38.2992,0.0393394,-0.0385551,-0.0556557
-126.992,42.3307,0.0351592,-0.0378673,-0.0588884
-126.992,46.3622,0.0309276,-0.037096,-0.0615398
-126.992,50.3937,0.0267065,-0.0362458,-0.0636287
-126.992,54.4252,0.0225505,-0.0353231,-0.0651829
-126.992,58.4567,0.0185066,-0.0343358,-0.0662369
-126.992,62.4882,0.0146136,-0.0332931,-0.0668298
-126.992,66.5197,0.0109024,-0.0322046,-0.0670041
-126.992,70.5512,0.00739668,-0.0310806,-0.0668038
-126.992,74.5827,0.00411308,-0.029931,-0.0662728
-126.992,78.6142,0.00106214,-0.0287657,-0.0654544
-126.992,82.6457,-0.00175092,-0.0275937,-0.0643899
-126.992,86.6772,-0.00432545,-0.0264234,-0.0631183
-126.992,90.7087,-0.00666453,-0.0252624,-0.0616759
-126.992,94.7402,-0.00877429,-0.0241173,-0.0600959
-126.992,98.7717,-0.0106632,-0.0229938,-0.0584082
-126.992,102.803,-0.0123415,-0.0218967,-0.0566396
-126.992,106.835,-0.0138206,-0.0208299,-0.054814
-126.992,110.866,-0.0151128,-0.0197965,-0.052952
-126.992,114.898,-0.0162309,-0.0187989,-0.0510716
-126.992,118.929,-0.0171876,-0.0178387,-0.0491882
-126.992,122.961,-0.0179957,-0.0169172,-0.047315
-126.992,126.992,-0.0186676,-0.0160348,-0.0454628
-126.992,131.024,-0.0192154,-0.0151918,-0.0436407
-126.992,135.055,-0.0196505,-0.014388,-0.0418559
-126.992,139.087,-0.0199837,-0.0136228,-0.0401145
-126.992,143.118,-0.0202254,-0.0128955,-0.0384208
-126.992,147.15,-0.0203849,-0.0122051,-0.0367784
-126.992,151.181,-0.0204712,-0.0115506,-0.0351898
-126.992,155.213,-0.0204925,-0.0109306,-0.0336565
-126.992,159.244,-0.0204562,-0.010344,-0.0321796
-126.992,163.276,-0.0203693,-0.00978921,-0.0307593
-126.992,167.307,-0.0202381,-0.00926499,-0.0293956
-126.992,171.339,-0.0200683,-0.0087699,-0.0280879
-126.992,175.37,-0.0198651,-0.00830252,-0.0268354
-126.992,179.402,-0.0196332,-0.00786147,-0.025637
-126.992,183.433,-0.0193768,-0.0074454,-0.0244913
-126.992,187.465,-0.0190998,-0.00705299,-0.0233969
-126.992,191.496,-0.0188055,-0.00668294,-0.0223521
-126.992,195.528,-0.018497,-0.00633403,-0.0213553
-126.992,199.559,-0.018177,-0.00600506,-0.0204047
-126.992,203.591,-0.017848,-0.00569491,-0.0194985
-126.992,207.622,-0.0175121,-0.00540249,-0.018635
-126.992,211.654,-0.0171712,-0.00512677,-0.0178124
-126.992,215.685,-0.0168271,-0.00486678,-0.017029
-126.992,219.717,-0.0164811,-0.00462157,-0.0162829
-126.992,223.748,-0.0161346,-0.00439027,-0.0155725
-126.992,227.78,-0.0157884,-0.00417212,-0.0148982
-126.992,231.811,-0.015445,-0.0039654,-0.0142483
-126.992,235.843,-0.0151119,-0.0037757,-0.0135755
-126.992,239.874,-0.0147348,-0.00359136,-0.0132705
-126.992,243.906,-0.0144247,-0.00339343,-0.0124768
-126.992,247.937,-0.0140399,-0.00327397,-0.0124965
-126.992,251.969,-0.014793,-0.00294937,-0.00392581
-122.961,-251.969,-0.0148263,-0.00292786,0.00366617
-122.961,-247.937,-0.0140887,-0.0032194,0.0124009
-122.961,-243.906,-0.0145205,-0.00340189,0.0121468
-122.961,-239.874,-0.0148903,-0.00359727,0.0126135
-122.961,-235.843,-0.0152525,-0.00375831,0.0131554
-122.961,-231.811,-0.0156086,-0.00396017,0.0138192
-122.961,-227.78,-0.0159804,-0.00416861,0.0144303
-122.961,-223.748,-0.0163517,-0.00439053,0.015102
-122.961,-219.717,-0.0167261,-0.004626,0.0158048
-122.961,-215.685,-0.0171022,-0.004876,0.0165442
-122.961,-211.654,-0.0174787,-0.00514146,0.0173219
-122.961,-207.622,-0.0178542,-0.00542341,0.0181399
-122.961,-203.591,-0.0182273,-0.0057229,0.0189999
-122.961,-199.559,-0.0185962,-0.00604108,0.0199041
-122.961,-195.528,-0.0189589,-0.00637913,0.0208544
-122.961,-191.496,-0.0193131,-0.00673831,0.0218529
-122.961,-187.465,-0.0196561,-0.00711994,0.0229015
-122.961,-183.433,-0.0199851,-0.00752541,0.0240023
-122.961,-179.402,-0.0202968,-0.00795617,0.0251572
-122.961,-175.37,-0.0205874,-0.00841372,0.0263681
-122.961,-171.339,-0.0208529,-0.00889961,0.0276368
-122.961,-167.307,-0.0210885,-0.00941545,0.0289647
-122.961,-163.276,-0.0212892,-0.00996288,0.0303532
-122.961,-159.244,-0.0214492,-0.0105436,0.0318034
-122.961,-155.213,-0.0215621,-0.0111591,0.033316
-122.961,-151.181,-0.021621,-0.0118113,0.0348913
-122.961,-147.15,-0.0216182,-0.0125017,0.0365288
-122.961,-143.118,-0.0215451,-0.0132318,0.0382277
-122.961,-139.087,-0.0213928,-0.0140032,0.0399862
-122.961,-135.055,-0.021151,-0.0148171,0.0418015
-122.961,-131.024,-0.0208092,-0.0156747,0.0436699
-122.961,-126.992,-0.0203556,-0.0165768,0.0455861
-122.961,-122.961,-0.0197779,-0.017524,0.0475434
-122.961,-118.929,-0.0190631,-0.0185166,0.0495336
-122.961,-114.898,-0.0181975,-0.0195542,0.0515461
-122.961,-110.866,-0.0171668,-0.0206359,0.0535682
-122.961,-106.835,-0.0159565,-0.0217604,0.0555849
-122.961,-102.803,-0.0145519,-0.0229254,0.0575781
-122.961,-98.7717,-0.0129387,-0.0241277,0.0595267
-122.961,-94.7402,-0.0111028,-0.0253634,0.0614063
-122.961,-90.7087,-0.0090315,-0.0266274,0.0631891
-122.961,-86.6772,-0.00671343,-0.0279134,0.0648434
-122.961,-82.6457,-0.00413957,-0.0292142,0.0663339
-122.961,-78.6142,-0.00130388,-0.0305212,0.0676214
-122.961,-74.5827,0.00179588,-0.0318248,0.0686634
-122.961,-70.5512,0.0051572,-0.0331144,0.069414
-122.961,-66.5197,0.00877183,-0.0343784,0.0698249
-122.961,-62.4882,0.0126248,-0.0356048,0.0698461
-122.961,-58.4567,0.0166936,-0.0367813,0.0694269
-122.961,-54.4252,0.0209472,-0.0378957,0.0685179
-122.961,-50.3937,0.0253453,-0.0389368,0.0670719
-122.961,-46.3622,0.0298385,-0.0398943,0.065047
-122.961,-42.3307,0.0343676,-0.0407602,0.062408
-122.961,-38.2992,0.0388649,-0.0415286,0.0591294
-122.961,-34.2677,0.0432547,-0.0421965,0.0551977
-122.961,-30.2362,0.0474555,-0.0427639,0.0506135
-122.961,-26.2047,0.051382,-0.0432341,0.0453938
-122.961,-22.1732,0.0549484,-0.0436127,0.0395729
-122.961,-18.1417,0.0580714,-0.0439076,0.0332034
-122.961,-14.1102,0.060674,-0.0441282,0.0263556
-122.961,-10.0787,0.0626893,-0.0442835,0.0191164
-122.961,-6.04724,0.0640636,-0.0443818,0.0115866
-122.961,-2.01575,0.0647597,-0.0444295,0.00387809
-122.961,2.01575,0.0647581,-0.0444296,-0.00389059
-122.961,6.04724,0.0640591,-0.0443823,-0.0115985
-122.961,10.0787,0.062682,-0.0442843,-0.0191272
-122.961,14.1102,0.0606644,-0.0441292,-0.026365
-122.961,18.1417,0.05806,-0.0439089,-0.033211
-122.961,22.1732,0.0549358,-0.043614,-0.0395786
-122.961,26.2047,0.0513688,-0.0432355,-0.0453976
-122.961,30.2362,0.0474421,-0.0427653,-0.0506156
-122.961,34.2677,0.0432417,-0.0421978,-0.0551982
-122.961,38.2992,0.0388525,-0.0415298,-0.0591286
-122.961,42.3307,0.0343561,-0.0407613,-0.0624061
-122.961,46.3622,0.029828,-0.0398952,-0.0650443
-122.961,50.3937,0.025336,-0.0389375,-0.0670686
-122.961,54.4252,0.020939,-0.0378962,-0.0685141
-122.961,58.4567,0.0166865,-0.0367816,-0.069423
-122.961,62.4882,0.0126187,-0.035605,-0.069842
-122.961,66.5197,0.00876667,-0.0343784,-0.0698208
-122.961,70.5512,0.00515288,-0.0331143,-0.06941
-122.961,74.5827,0.00179232,-0.0318246,-0.0686595
-122.961,78.6142,-0.00130679,-0.0305208,-0.0676177
-122.961,82.6457,-0.00414191,-0.0292137,-0.0663303
-122.961,86.6772,-0.00671526,-0.0279129,-0.06484
-122.961,90.7087,-0.0090329,-0.0266268,-0.0631859
-122.961,94.7402,-0.0111038,-0.0253628,-0.0614033
-122.961,98.7717,-0.0129394,-0.024127,-0.0595238
-122.961,102.803,-0.0145524,-0.0229247,-0.0575754
-122.961,106.835,-0.0159567,-0.0217597,-0.0555824
-122.961,110.866,-0.0171668,-0.0206352,-0.0535659
-122.961,114.898,-0.0181973,-0.0195534,-0.0515439
-122.961,118.929,-0.0190628,-0.0185159,-0.0495315
-122.961,122.961,-0.0197775,-0.0175233,-0.0475415
-122.961,126.992,-0.0203551,-0.0165761,-0.0455843
-122.961,131.024,-0.0208086,-0.015674,-0.0436682
-122.961,135.055,-0.0211504,-0.0148165,-0.0418
-122.961,139.087,-0.0213921,-0.0140026,-0.0399848
-122.961,143.118,-0.0215444,-0.0132312,-0.0382264
-122.961,147.15,-0.0216174,-0.0125011,-0.0365276
-122.961,151.181,-0.0216202,-0.0118108,-0.0348901
-122.961,155.213,-0.0215613,-0.0111586,-0.033315
-122.961,159.244,-0.0214484,-0.0105431,-0.0318025
-122.961,163.276,-0.0212884,-0.00996242,-0.0303523
-122.961,167.307,-0.0210877,-0.00941502,-0.0289639
-122.961,171.339,-0.0208521,-0.0088992,-0.027636
-122.961,175.37,-0.0205867,-0.00841333,-0.0263675
-122.961,179.402,-0.020296,-0.00795581,-0.0251566
-122.961,183.433,-0.0199844,-0.00752507,-0.0240017
-122.961,187.465,-0.0196554,-0.00711962,-0.022901
-122.961,191.496,-0.0193124,-0.006738,-0.0218524
-122.961,195.528,-0.0189583,-0.00637884,-0.020854
-122.961,199.559,-0.0185956,-0.00604081,-0.0199037
-122.961,203.591,-0.0182267,-0.00572265,-0.0189996
-122.961,207.622,-0.0178537,-0.00542317,-0.0181395
-122.961,211.654,-0.0174781,-0.00514124,-0.0173217
-122.961,215.685,-0.0171017,-0.00487579,-0.016544
-122.961,219.717,-0.0167256,-0.0046258,-0.0158046
-122.961,223.748,-0.0163512,-0.00439034,-0.0151015
-122.961,227.78,-0.0159792,-0.00416855,-0.0144351
-122.961,231.811,-0.0156116,-0.00395871,-0.0137946
-122.961,235.843,-0.0152564,-0.00376616,-0.0131289
-122.961,239.874,-0.0148606,-0.00357944,-0.012825
-122.961,243.906,-0.0145273,-0.00338007,-0.0120635
-122.961,247.937,-0.0141298,-0.00325774,-0.0120683
-122.961,251.969,-0.0148174,-0.00293892,-0.00374389
-118.929,-251.969,-0.0148197,-0.00291301,0.00348714
-118.929,-247.937,-0.0141504,-0.00319877,0.011959
-118.929,-243.906,-0.0145957,-0.00338285,0.0117034
-118.929,-239.874,-0.0149844,-0.00357935,0.01215
-118.929,-235.843,-0.0153649,-0.00374294,0.0126919
-118.929,-231.811,-0.0157431,-0.00394705,0.0133405
-118.929,-227.78,-0.0161379,-0.00415831,0.0139425
-118.929,-223.748,-0.0165343,-0.0043835,0.0146039
-118.929,-219.717,-0.016936,-0.00462276,0.0152971
-118.929,-215.685,-0.0173414,-0.00487714,0.0160274
-118.929,-211.654,-0.0177496,-0.00514766,0.0167969
-118.929,-207.622,-0.0181594,-0.00543541,0.0176074
-118.929,-203.591,-0.0185693,-0.00574155,0.0184611
-118.929,-199.559,-0.0189779,-0.00606733,0.0193601
-118.929,-195.528,-0.0193832,-0.00641404,0.0203068
-118.929,-191.496,-0.0197832,-0.00678308,0.0213034
-118.929,-187.465,-0.0201753,-0.00717592,0.0223522
-118.929,-183.433,-0.0205569,-0.00759409,0.0234554
-118.929,-179.402,-0.0209248,-0.00803923,0.0246155
-118.929,-175.37,-0.0212755,-0.00851302,0.0258346
-118.929,-171.339,-0.0216049,-0.00901725,0.0271149
-118.929,-167.307,-0.0219085,-0.00955375,0.0284584
-118.929,-163.276,-0.0221813,-0.0101244,0.029867
-118.929,-159.244,-0.0224176,-0.0107312,0.0313423
-118.929,-155.213,-0.0226112,-0.0113761,0.0328856
-118.929,-151.181,-0.0227548,-0.0120611,0.0344978
-118.929,-147.15,-0.0228409,-0.0127881,0.0361793
-118.929,-143.118,-0.0228607,-0.0135592,0.0379299
-118.929,-139.087,-0.0228048,-0.0143762,0.0397486
-118.929,-135.055,-0.0226629,-0.0152408,0.0416334
-118.929,-131.024,-0.0224237,-0.0161547,0.0435814
-118.929,-126.992,-0.0220749,-0.0171191,0.0455882
-118.929,-122.961,-0.0216034,-0.0181351,0.047648
-118.929,-118.929,-0.0209951,-0.0192033,0.0497533
-118.929,-114.898,-0.0202351,-0.020324,0.0518942
-118.929,-110.866,-0.0193077,-0.0214966,0.0540587
-118.929,-106.835,-0.0181966,-0.02272,0.0562321
-118.929,-102.803,-0.0168852,-0.0239922,0.0583967
-118.929,-98.7717,-0.0153567,-0.0253103,0.0605313
-118.929,-94.7402,-0.0135945,-0.0266702,0.0626111
-118.929,-90.7087,-0.0115831,-0.0280666,0.0646073
-118.929,-86.6772,-0.00930788,-0.029493,0.066487
-118.929,-82.6457,-0.00675658,-0.0309411,0.0682127
-118.929,-78.6142,-0.00391966,-0.0324017,0.0697425
-118.929,-74.5827,-0.000791442,-0.0338635,0.0710301
-118.929,-70.5512,0.00262891,-0.0353143,0.0720254
-118.929,-66.5197,0.00633617,-0.0367404,0.0726743
-118.929,-62.4882,0.0103179,-0.0381274,0.0729205
-118.929,-58.4567,0.0145533,-0.0394601,0.0727059
-118.929,-54.4252,0.0190118,-0.0407237,0.0719728
-118.929,-50.3937,0.0236526,-0.0419038,0.0706655
-118.929,-46.3622,0.0284239,-0.0429874,0.0687328
-118.929,-42.3307,0.0332624,-0.0439638,0.0661309
-118.929,-38.2992,0.0380941,-0.0448255,0.0628261
-118.929,-34.2677,0.0428353,-0.0455683,0.0587978
-118.929,-30.2362,0.0473945,-0.0461922,0.0540418
-118.929,-26.2047,0.0516747,-0.0467013,0.0485723
-118.929,-22.1732,0.0555775,-0.0471036,0.042424
-118.929,-18.1417,0.0590065,-0.04741,0.0356532
-118.929,-14.1102,0.0618721,-0.0476333,0.0283376
-118.929,-10.0787,0.0640959,-0.0477864,0.0205745
-118.929,-6.04724,0.0656148,-0.0478811,0.0124784
-118.929,-2.01575,0.0663846,-0.0479261,0.00417725
-118.929,2.01575,0.0663826,-0.0479263,-0.004193
-118.929,6.04724,0.0656089,-0.0478815,-0.0124934
-118.929,10.0787,0.0640866,-0.0477871,-0.0205879
-118.929,14.1102,0.0618599,-0.0476343,-0.028349
-118.929,18.1417,0.0589921,-0.0474112,-0.0356622
-118.929,22.1732,0.0555618,-0.0471049,-0.0424304
-118.929,26.2047,0.0516584,-0.0467026,-0.0485762
-118.929,30.2362,0.0473783,-0.0461934,-0.0540434
-118.929,34.2677,0.0428198,-0.0455694,-0.0587975
-118.929,38.2992,0.0380797,-0.0448264,-0.0628241
-118.929,42.3307,0.0332493,-0.0439646,-0.0661277
-118.929,46.3622,0.0284122,-0.0429879,-0.0687287
-118.929,50.3937,0.0236425,-0.0419041,-0.0706607
