i,j,r,theta,Gamma3_0_0_0,Gamma3_0_0_1,Gamma3_0_0_2,Gamma3_0_1_0,Gamma3_0_1_1,Gamma3_0_1_2,Gamma3_0_2_0,Gamma3_0_2_1,Gamma3_0_2_2,Gamma3_1_0_0,Gamma3_1_0_1,Gamma3_1_0_2,Gamma3_1_1_0,Gamma3_1_1_1,Gamma3_1_1_2,Gamma3_1_2_0,Gamma3_1_2_1,Gamma3_1_2_2,Gamma3_2_0_0,Gamma3_2_0_1,Gamma3_2_0_2,Gamma3_2_1_0,Gamma3_2_1_1,Gamma3_2_1_2,Gamma3_2_2_0,Gamma3_2_2_1,Gamma3_2_2_2
47,41,5.76,1.28805,-0.0385926,0.00652415,-0.00652415,-0.00652415,3.89323,3.89323,3.89323,3.89323,3.57624,-0.000290381,0.173282,-0.173282,-0.173282,-0.00652415,-0.00652415,-0.00652415,-0.00652415,0.277967,0,0,0,0,0,0,0,0,0
47,42,5.76,1.31947,-0.038525,0.00586805,-0.00586805,-0.00586805,3.89474,3.89474,3.89474,3.89474,3.6394,-0.000261178,0.173349,-0.173349,-0.173349,-0.00586805,-0.00586805,-0.00586805,-0.00586805,0.250081,0,0,0,0,0,0,0,0,0
47,43,5.76,1.35088,-0.0384647,0.00518805,-0.00518805,-0.00518805,3.8961,3.8961,3.8961,3.8961,3.69577,-0.000230913,0.17341,-0.17341,-0.17341,-0.00518805,-0.00518805,-0.00518805,-0.00518805,0.221155,0,0,0,0,0,0,0,0,0
47,44,5.76,1.3823,-0.0384119,0.00448691,-0.00448691,-0.00448691,3.89728,3.89728,3.89728,3.89728,3.7451,-0.000199706,0.173462,-0.173462,-0.173462,-0.00448691,-0.00448691,-0.00448691,-0.00448691,0.191307,0,0,0,0,0,0,0,0,0
47,45,5.76,1.41372,-0.0383668,0.00376745,-0.00376745,-0.00376745,3.8983,3.8983,3.8983,3.8983,3.7872,-0.000167684,0.173507,-0.173507,-0.173507,-0.00376745,-0.00376745,-0.00376745,-0.00376745,0.160661,0,0,0,0,0,0,0,0,0
47,46,5.76,1.44513,-0.0383297,0.00303261,-0.00303261,-0.00303261,3.89913,3.89913,3.89913,3.89913,3.82188,-0.000134977,0.173545,-0.173545,-0.173545,-0.00303261,-0.00303261,-0.00303261,-0.00303261,0.129343,0,0,0,0,0,0,0,0,0
47,47,5.76,1.47655,-0.0383007,0.00228537,-0.00228537,-0.00228537,3.89978,3.89978,3.89978,3.89978,3.84901,-0.000101719,0.173574,-0.173574,-0.173574,-0.00228537,-0.00228537,-0.00228537,-0.00228537,0.0974842,0,0,0,0,0,0,0,0,0
47,48,5.76,1.50796,-0.0382798,0.00152879,-0.00152879,-0.00152879,3.90025,3.90025,3.90025,3.90025,3.86847,-6.80443e-05,0.173594,-0.173594,-0.173594,-0.00152879,-0.00152879,-0.00152879,-0.00152879,0.0652173,0,0,0,0,0,0,0,0,0
47,49,5.76,1.53938,-0.0382673,0.000765963,-0.000765963,-0.000765963,3.90053,3.90053,3.90053,3.90053,3.88018,-3.40919e-05,0.173607,-0.173607,-0.173607,-0.000765963,-0.000765963,-0.000765963,-0.000765963,0.0326771,0,0,0,0,0,0,0,0,0
47,50,5.76,1.5708,-0.0382631,0,0,0,3.90062,3.90062,3.90062,3.90062,3.88409,0,0.173611,-0.173611,-0.173611,0,0,0,0,0,0,0,0,0,0,0,0,0,0
47,51,5.76,1.60221,-0.0382673,-0.000765963,0.000765963,0.000765963,3.90053,3.90053,3.90053,3.90053,3.88018,3.40919e-05,0.173607,-0.173607,-0.173607,0.000765963,0.000765963,0.000765963,0.000765963,-0.0326771,0,0,0,0,0,0,0,0,0
47,52,5.76,1.63363,-0.0382798,-0.00152879,0.00152879,0.00152879,3.90025,3.90025,3.90025,3.90025,3.86847,6.80443e-05,0.173594,-0.173594,-0.173594,0.00152879,0.00152879,0.00152879,0.00152879,-0.0652173,0,0,0,0,0,0,0,0,0
47,53,5.76,1.66504,-0.0383007,-0.00228537,0.00228537,0.00228537,3.89978,3.89978,3.89978,3.89978,3.84901,0.000101719,0.173574,-0.173574,-0.173574,0.00228537,0.00228537,0.00228537,0.00228537,-0.0974842,0,0,0,0,0,0,0,0,0
47,54,5.76,1.69646,-0.0383297,-0.00303261,0.00303261,0.00303261,3.89913,3.89913,3.89913,3.89913,3.82188,0.000134977,0.173545,-0.173545,-0.173545,0.00303261,0.00303261,0.00303261,0.00303261,-0.129343,0,0,0,0,0,0,0,0,0
47,55,5.76,1.72788,-0.0383668,-0.00376745,0.00376745,0.00376745,3.8983,3.8983,3.8983,3.8983,3.7872,0.000167684,0.173507,-0.173507,-0.173507,0.00376745,0.00376745,0.00376745,0.00376745,-0.160661,0,0,0,0,0,0,0,0,0
47,56,5.76,1.75929,-0.0384119,-0.00448691,0.00448691,0.00448691,3.89728,3.89728,3.89728,3.89728,3.7451,0.000199706,0.173462,-0.173462,-0.173462,0.00448691,0.00448691,0.00448691,0.00448691,-0.191307,0,0,0,0,0,0,0,0,0
47,57,5.76,1.79071,-0.0384647,-0.00518805,0.00518805,0.00518805,3.8961,3.8961,3.8961,3.8961,3.69577,0.000230913,0.17341,-0.17341,-0.17341,0.00518805,0.00518805,0.00518805,0.00518805,-0.221155,0,0,0,0,0,0,0,0,0
47,58,5.76,1.82212,-0.038525,-0.00586805,0.00586805,0.00586805,3.89474,3.89474,3.89474,3.89474,3.6394,0.000261178,0.173349,-0.173349,-0.173349,0.00586805,0.00586805,0.00586805,0.00586805,-0.250081,0,0,0,0,0,0,0,0,0
47,59,5.76,1.85354,-0.0385926,-0.00652415,0.00652415,0.00652415,3.89323,3.89323,3.89323,3.89323,3.57624,0.000290381,0.173282,-0.173282,-0.173282,0.00652415,0.00652415,0.00652415,0.00652415,-0.277967,0,0,0,0,0,0,0,0,0
47,60,5.76,1.88496,-0.0386672,-0.00715372,0.00715372,0.00715372,3.89155,3.89155,3.89155,3.89155,3.50654,0.000318401,0.173207,-0.173207,-0.173207,0.00715372,0.00715372,0.00715372,0.00715372,-0.304698,0,0,0,0,0,0,0,0,0
47,61,5.76,1.91637,-0.0387484,-0.00775421,0.00775421,0.00775421,3.88973,3.88973,3.88973,3.88973,3.43059,0.000345129,0.173126,-0.173126,-0.173126,0.00775421,0.00775421,0.00775421,0.00775421,-0.330167,0,0,0,0,0,0,0,0,0
47,62,5.76,1.94779,-0.038836,-0.00832325,0.00832325,0.00832325,3.88776,3.88776,3.88776,3.88776,3.34871,0.000370456,0.173039,-0.173039,-0.173039,0.00832325,0.00832325,0.00832325,0.00832325,-0.354272,0,0,0,0,0,0,0,0,0
47,63,5.76,1.9792,-0.0389295,-0.00885858,0.00885858,0.00885858,3.88566,3.88566,3.88566,3.88566,3.26124,0.000394282,0.172945,-0.172945,-0.172945,0.00885858,0.00885858,0.00885858,0.00885858,-0.376916,0,0,0,0,0,0,0,0,0
47,64,5.76,2.01062,-0.0390286,-0.00935807,0.00935807,0.00935807,3.88344,3.88344,3.88344,3.88344,3.16853,0.000416514,0.172846,-0.172846,-0.172846,0.00935807,0.00935807,0.00935807,0.00935807,-0.39801,0,0,0,0,0,0,0,0,0
47,65,5.76,2.04204,-0.0391329,-0.00981979,0.00981979,0.00981979,3.8811,3.8811,3.8811,3.8811,3.07096,0.000437064,0.172742,-0.172742,-0.172742,0.00981979,0.00981979,0.00981979,0.00981979,-0.417473,0,0,0,0,0,0,0,0,0
47,66,5.76,2.07345,-0.0392419,-0.0102419,0.0102419,0.0102419,3.87865,3.87865,3.87865,3.87865,2.96893,0.000455853,0.172633,-0.172633,-0.172633,0.0102419,0.0102419,0.0102419,0.0102419,-0.435229,0,0,0,0,0,0,0,0,0
47,67,5.76,2.10487,-0.0393552,-0.0106229,0.0106229,0.0106229,3.8761,3.8761,3.8761,3.8761,2.86287,0.000472808,0.17252,-0.17252,-0.17252,0.0106229,0.0106229,0.0106229,0.0106229,-0.451212,0,0,0,0,0,0,0,0,0
47,68,5.76,2.13628,-0.0394723,-0.0109612,0.0109612,0.0109612,3.87347,3.87347,3.87347,3.87347,2.75319,0.000487865,0.172403,-0.172403,-0.172403,0.0109612,0.0109612,0.0109612,0.0109612,-0.465362,0,0,0,0,0,0,0,0,0
47,69,5.76,2.1677,-0.0395928,-0.0112555,0.0112555,0.0112555,3.87077,3.87077,3.87077,3.87077,2.64034,0.000500967,0.172282,-0.172282,-0.172282,0.0112555,0.0112555,0.0112555,0.0112555,-0.477629,0,0,0,0,0,0,0,0,0
47,70,5.76,2.19911,-0.0397162,-0.0115049,0.0115049,0.0115049,3.868,3.868,3.868,3.868,2.52479,0.000512066,0.172159,-0.172159,-0.172159,0.0115049,0.0115049,0.0115049,0.0115049,-0.48797,0,0,0,0,0,0,0,0,0
47,71,5.76,2.23053,-0.0398419,-0.0117084,0.0117084,0.0117084,3.86518,3.86518,3.86518,3.86518,2.40699,0.000521122,0.172033,-0.172033,-0.172033,0.0117084,0.0117084,0.0117084,0.0117084,-0.496349,0,0,0,0,0,0,0,0,0
47,72,5.76,2.26195,-0.0399694,-0.0118652,0.0118652,0.0118652,3.86231,3.86231,3.86231,3.86231,2.28742,0.000528104,0.171906,-0.171906,-0.171906,0.0118652,0.0118652,0.0118652,0.0118652,-0.502742,0,0,0,0,0,0,0,0,0
47,73,5.76,2.29336,-0.0400983,-0.011975,0.011975,0.011975,3.85942,3.85942,3.85942,3.85942,2.16655,0.000532988,0.171777,-0.171777,-0.171777,0.011975,0.011975,0.011975,0.011975,-0.507129,0,0,0,0,0,0,0,0,0
47,74,5.76,2.32478,-0.0402281,-0.0120372,0.0120372,0.0120372,3.8565,3.8565,3.8565,3.8565,2.04487,0.000535759,0.171647,-0.171647,-0.171647,0.0120372,0.0120372,0.0120372,0.0120372,-0.509501,0,0,0,0,0,0,0,0,0
47,75,5.76,2.35619,-0.0403581,-0.0120519,0.0120519,0.0120519,3.85358,3.85358,3.85358,3.85358,1.92285,0.000536412,0.171517,-0.171517,-0.171517,0.0120519,0.0120519,0.0120519,0.0120519,-0.509856,0,0,0,0,0,0,0,0,0
47,76,5.76,2.38761,-0.040488,-0.012019,0.012019,0.012019,3.85067,3.85067,3.85067,3.85067,1.80099,0.000534948,0.171388,-0.171388,-0.171388,0.012019,0.012019,0.012019,0.012019,-0.508201,0,0,0,0,0,0,0,0,0
47,77,5.76,2.41903,-0.0406172,-0.0119388,0.0119388,0.0119388,3.84777,3.84777,3.84777,3.84777,1.67976,0.000531379,0.171259,-0.171259,-0.171259,0.0119388,0.0119388,0.0119388,0.0119388,-0.504549,0,0,0,0,0,0,0,0,0
47,78,5.76,2.45044,-0.0407451,-0.0118117,0.0118117,0.0118117,3.8449,3.8449,3.8449,3.8449,1.55964,0.000525722,0.171131,-0.171131,-0.171131,0.0118117,0.0118117,0.0118117,0.0118117,-0.498923,0,0,0,0,0,0,0,0,0
47,79,5.76,2.48186,-0.0408713,-0.0116383,0.0116383,0.0116383,3.84206,3.84206,3.84206,3.84206,1.44109,0.000518006,0.171005,-0.171005,-0.171005,0.0116383,0.0116383,0.0116383,0.0116383,-0.491351,0,0,0,0,0,0,0,0,0
47,80,5.76,2.51327,-0.0409954,-0.0114195,0.0114195,0.0114195,3.83928,3.83928,3.83928,3.83928,1.32459,0.000508264,0.170881,-0.170881,-0.170881,0.0114195,0.0114195,0.0114195,0.0114195,-0.481871,0,0,0,0,0,0,0,0,0
47,81,5.76,2.54469,-0.0411167,-0.011156,0.011156,0.011156,3.83655,3.83655,3.83655,3.83655,1.21057,0.000496539,0.170759,-0.170759,-0.170759,0.011156,0.011156,0.011156,0.011156,-0.470526,0,0,0,0,0,0,0,0,0
47,82,5.76,2.57611,-0.0412349,-0.0108492,0.0108492,0.0108492,3.8339,3.8339,3.8339,3.8339,1.09948,0.00048288,0.170641,-0.170641,-0.170641,0.0108492,0.0108492,0.0108492,0.0108492,-0.457367,0,0,0,0,0,0,0,0,0
47,83,5.76,2.60752,-0.0413495,-0.0105001,0.0105001,0.0105001,3.83132,3.83132,3.83132,3.83132,0.991752,0.000467346,0.170527,-0.170527,-0.170527,0.0105001,0.0105001,0.0105001,0.0105001,-0.442451,0,0,0,0,0,0,0,0,0
47,84,5.76,2.63894,-0.0414601,-0.0101104,0.0101104,0.0101104,3.82884,3.82884,3.82884,3.82884,0.887796,0.000449999,0.170416,-0.170416,-0.170416,0.0101104,0.0101104,0.0101104,0.0101104,-0.42584,0,0,0,0,0,0,0,0,0
47,85,5.76,2.67035,-0.0415662,-0.00968155,0.00968155,0.00968155,3.82646,3.82646,3.82646,3.82646,0.788011,0.000430912,0.17031,-0.17031,-0.17031,0.00968155,0.00968155,0.00968155,0.00968155,-0.407604,0,0,0,0,0,0,0,0,0
47,86,5.76,2.70177,-0.0416674,-0.0092153,0.0092153,0.0092153,3.82419,3.82419,3.82419,3.82419,0.692777,0.000410159,0.170209,-0.170209,-0.170209,0.0092153,0.0092153,0.0092153,0.0092153,-0.387818,0,0,0,0,0,0,0,0,0
47,87,5.76,2.73319,-0.0417634,-0.00871351,0.00871351,0.00871351,3.82203,3.82203,3.82203,3.82203,0.602456,0.000387826,0.170113,-0.170113,-0.170113,0.00871351,0.00871351,0.00871351,0.00871351,-0.36656,0,0,0,0,0,0,0,0,0
47,88,5.76,2.7646,-0.0418538,-0.00817819,0.00817819,0.00817819,3.82,3.82,3.82,3.82,0.517391,0.000363999,0.170023,-0.170023,-0.170023,0.00817819,0.00817819,0.00817819,0.00817819,-0.343916,0,0,0,0,0,0,0,0,0
47,89,5.76,2.79602,-0.0419382,-0.00761143,0.00761143,0.00761143,3.81811,3.81811,3.81811,3.81811,0.437903,0.000338774,0.169938,-0.169938,-0.169938,0.00761143,0.00761143,0.00761143,0.00761143,-0.319974,0,0,0,0,0,0,0,0,0
47,90,5.76,2.82743,-0.0420164,-0.00701547,0.00701547,0.00701547,3.81635,3.81635,3.81635,3.81635,0.364291,0.000312248,0.16986,-0.16986,-0.16986,0.00701547,0.00701547,0.00701547,0.00701547,-0.294829,0,0,0,0,0,0,0,0,0
47,91,5.76,2.85885,-0.0420881,-0.00639263,0.00639263,0.00639263,3.81474,3.81474,3.81474,3.81474,0.296833,0.000284527,0.169789,-0.169789,-0.169789,0.00639263,0.00639263,0.00639263,0.00639263,-0.268577,0,0,0,0,0,0,0,0,0
47,92,5.76,2.89027,-0.0421529,-0.00574532,0.00574532,0.00574532,3.81329,3.81329,3.81329,3.81329,0.235781,0.000255716,0.169724,-0.169724,-0.169724,0.00574532,0.00574532,0.00574532,0.00574532,-0.241319,0,0,0,0,0,0,0,0,0
47,93,5.76,2.92168,-0.0422107,-0.00507605,0.00507605,0.00507605,3.81199,3.81199,3.81199,3.81199,0.181365,0.000225928,0.169666,-0.169666,-0.169666,0.00507605,0.00507605,0.00507605,0.00507605,-0.213158,0,0,0,0,0,0,0,0,0
47,94,5.76,2.9531,-0.0422612,-0.0043874,0.0043874,0.0043874,3.81085,3.81085,3.81085,3.81085,0.133787,0.000195277,0.169616,-0.169616,-0.169616,0.0043874,0.0043874,0.0043874,0.0043874,-0.184203,0,0,0,0,0,0,0,0,0
47,95,5.76,2.98451,-0.0423043,-0.00368201,0.00368201,0.00368201,3.80989,3.80989,3.80989,3.80989,0.0932255,0.000163881,0.169572,-0.169572,-0.169572,0.00368201,0.00368201,0.00368201,0.00368201,-0.15456,0,0,0,0,0,0,0,0,0
47,96,5.76,3.01593,-0.0423397,-0.00296258,0.00296258,0.00296258,3.80909,3.80909,3.80909,3.80909,0.0598311,0.00013186,0.169537,-0.169537,-0.169537,0.00296258,0.00296258,0.00296258,0.00296258,-0.124343,0,0,0,0,0,0,0,0,0
47,97,5.76,3.04734,-0.0423674,-0.00223186,0.00223186,0.00223186,3.80847,3.80847,3.80847,3.80847,0.033728,9.93368e-05,0.169509,-0.169509,-0.169509,0.00223186,0.00223186,0.00223186,0.00223186,-0.0936637,0,0,0,0,0,0,0,0,0
47,98,5.76,3.07876,-0.0423873,-0.00149264,0.00149264,0.00149264,3.80802,3.80802,3.80802,3.80802,0.0150135,6.64353e-05,0.169489,-0.169489,-0.169489,0.00149264,0.00149264,0.00149264,0.00149264,-0.0626363,0,0,0,0,0,0,0,0,0
47,99,5.76,3.11018,-0.0423993,-0.000747744,0.000747744,0.000747744,3.80775,3.80775,3.80775,3.80775,0.00375685,3.3281e-05,0.169478,-0.169478,-0.169478,0.000747744,0.000747744,0.000747744,0.000747744,-0.0313763,0,0,0,0,0,0,0,0,0
47,100,5.76,3.14159,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
48,0,5.84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
48,1,5.84,0.0314159,-0.0410518,0.00072787,-0.00072787,-0.00072787,3.88649,3.88649,3.88649,3.88649,0.00383453,-3.13256e-05,0.167264,-0.167264,-0.167264,-0.00072787,-0.00072787,-0.00072787,-0.00072787,0.0313763,0,0,0,0,0,0,0,0,0
48,2,5.84,0.0628319,-0.0410404,0.00145297,-0.00145297,-0.00145297,3.88675,3.88675,3.88675,3.88675,0.0153239,-6.25319e-05,0.167276,-0.167276,-0.167276,-0.00145297,-0.00145297,-0.00145297,-0.00145297,0.0626359,0,0,0,0,0,0,0,0,0
48,3,5.84,0.0942478,-0.0410213,0.00217253,-0.00217253,-0.00217253,3.8872,3.8872,3.8872,3.8872,0.0344253,-9.34999e-05,0.167295,-0.167295,-0.167295,-0.00217253,-0.00217253,-0.00217253,-0.00217253,0.0936626,0,0,0,0,0,0,0,0,0
48,4,5.84,0.125664,-0.0409947,0.00288381,-0.00288381,-0.00288381,3.88781,3.88781,3.88781,3.88781,0.0610678,-0.000124112,0.167321,-0.167321,-0.167321,-0.00288381,-0.00288381,-0.00288381,-0.00288381,0.124341,0,0,0,0,0,0,0,0,0
48,5,5.84,0.15708,-0.0409606,0.00358409,-0.00358409,-0.00358409,3.88861,3.88861,3.88861,3.88861,0.0951521,-0.00015425,0.167355,-0.167355,-0.167355,-0.00358409,-0.00358409,-0.00358409,-0.00358409,0.154556,0,0,0,0,0,0,0,0,0
48,6,5.84,0.188496,-0.0409192,0.00427069,-0.00427069,-0.00427069,3.88957,3.88957,3.88957,3.88957,0.136551,-0.0001838,0.167397,-0.167397,-0.167397,-0.00427069,-0.00427069,-0.00427069,-0.00427069,0.184194,0,0,0,0,0,0,0,0,0
48,7,5.84,0.219911,-0.0408707,0.00494099,-0.00494099,-0.00494099,3.89069,3.89069,3.89069,3.89069,0.185111,-0.000212647,0.167445,-0.167445,-0.167445,-0.00494099,-0.00494099,-0.00494099,-0.00494099,0.213145,0,0,0,0,0,0,0,0,0
48,8,5.84,0.251327,-0.0408152,0.0055924,-0.0055924,-0.0055924,3.89198,3.89198,3.89198,3.89198,0.240649,-0.000240682,0.167501,-0.167501,-0.167501,-0.0055924,-0.0055924,-0.0055924,-0.0055924,0.241299,0,0,0,0,0,0,0,0,0
48,9,5.84,0.282743,-0.0407529,0.00622242,-0.00622242,-0.00622242,3.89343,3.89343,3.89343,3.89343,0.302959,-0.000267797,0.167563,-0.167563,-0.167563,-0.00622242,-0.00622242,-0.00622242,-0.00622242,0.26855,0,0,0,0,0,0,0,0,0
48,10,5.84,0.314159,-0.0406841,0.0068286,-0.0068286,-0.0068286,3.89503,3.89503,3.89503,3.89503,0.371806,-0.000293885,0.167632,-0.167632,-0.167632,-0.0068286,-0.0068286,-0.0068286,-0.0068286,0.294793,0,0,0,0,0,0,0,0,0
48,11,5.84,0.345575,-0.040609,0.00740859,-0.00740859,-0.00740859,3.89677,3.89677,3.89677,3.89677,0.446933,-0.000318847,0.167707,-0.167707,-0.167707,-0.00740859,-0.00740859,-0.00740859,-0.00740859,0.319927,0,0,0,0,0,0,0,0,0
48,12,5.84,0.376991,-0.0405279,0.00796014,-0.00796014,-0.00796014,3.89865,3.89865,3.89865,3.89865,0.528055,-0.000342584,0.167788,-0.167788,-0.167788,-0.00796014,-0.00796014,-0.00796014,-0.00796014,0.343856,0,0,0,0,0,0,0,0,0
48,13,5.84,0.408407,-0.040441,0.00848107,-0.00848107,-0.00848107,3.90067,3.90067,3.90067,3.90067,0.614867,-0.000365003,0.167875,-0.167875,-0.167875,-0.00848107,-0.00848107,-0.00848107,-0.00848107,0.366486,0,0,0,0,0,0,0,0,0
48,14,5.84,0.439823,-0.0403488,0.00896933,-0.00896933,-0.00896933,3.90281,3.90281,3.90281,3.90281,0.707041,-0.000386017,0.167967,-0.167967,-0.167967,-0.00896933,-0.00896933,-0.00896933,-0.00896933,0.387728,0,0,0,0,0,0,0,0,0
48,15,5.84,0.471239,-0.0402516,0.00942299,-0.00942299,-0.00942299,3.90507,3.90507,3.90507,3.90507,0.804226,-0.000405541,0.168064,-0.168064,-0.168064,-0.00942299,-0.00942299,-0.00942299,-0.00942299,0.407497,0,0,0,0,0,0,0,0,0
48,16,5.84,0.502655,-0.0401497,0.00984024,-0.00984024,-0.00984024,3.90744,3.90744,3.90744,3.90744,0.906053,-0.000423498,0.168166,-0.168166,-0.168166,-0.00984024,-0.00984024,-0.00984024,-0.00984024,0.425714,0,0,0,0,0,0,0,0,0
48,17,5.84,0.534071,-0.0400435,0.0102194,-0.0102194,-0.0102194,3.9099,3.9099,3.9099,3.9099,1.01213,-0.000439815,0.168272,-0.168272,-0.168272,-0.0102194,-0.0102194,-0.0102194,-0.0102194,0.442304,0,0,0,0,0,0,0,0,0
48,18,5.84,0.565487,-0.0399335,0.0105589,-0.0105589,-0.0105589,3.91246,3.91246,3.91246,3.91246,1.12206,-0.000454427,0.168382,-0.168382,-0.168382,-0.0105589,-0.0105589,-0.0105589,-0.0105589,0.457199,0,0,0,0,0,0,0,0,0
48,19,5.84,0.596903,-0.03982,0.0108573,-0.0108573,-0.0108573,3.91509,3.91509,3.91509,3.91509,1.23541,-0.000467271,0.168495,-0.168495,-0.168495,-0.0108573,-0.0108573,-0.0108573,-0.0108573,0.470336,0,0,0,0,0,0,0,0,0
48,20,5.84,0.628319,-0.0397034,0.0111135,-0.0111135,-0.0111135,3.9178,3.9178,3.9178,3.9178,1.35175,-0.000478296,0.168612,-0.168612,-0.168612,-0.0111135,-0.0111135,-0.0111135,-0.0111135,0.481658,0,0,0,0,0,0,0,0,0
48,21,5.84,0.659734,-0.0395843,0.0113263,-0.0113263,-0.0113263,3.92056,3.92056,3.92056,3.92056,1.47063,-0.000487455,0.168731,-0.168731,-0.168731,-0.0113263,-0.0113263,-0.0113263,-0.0113263,0.491114,0,0,0,0,0,0,0,0,0
48,22,5.84,0.69115,-0.0394631,0.0114948,-0.0114948,-0.0114948,3.92338,3.92338,3.92338,3.92338,1.59158,-0.000494706,0.168852,-0.168852,-0.168852,-0.0114948,-0.0114948,-0.0114948,-0.0114948,0.498662,0,0,0,0,0,0,0,0,0
48,23,5.84,0.722566,-0.0393403,0.0116182,-0.0116182,-0.0116182,3.92623,3.92623,3.92623,3.92623,1.71414,-0.000500019,0.168975,-0.168975,-0.168975,-0.0116182,-0.0116182,-0.0116182,-0.0116182,0.504265,0,0,0,0,0,0,0,0,0
48,24,5.84,0.753982,-0.0392163,0.011696,-0.011696,-0.011696,3.92911,3.92911,3.92911,3.92911,1.83782,-0.000503367,0.169099,-0.169099,-0.169099,-0.011696,-0.011696,-0.011696,-0.011696,0.507894,0,0,0,0,0,0,0,0,0
48,25,5.84,0.785398,-0.0390916,0.0117278,-0.0117278,-0.0117278,3.93201,3.93201,3.93201,3.93201,1.96214,-0.000504734,0.169223,-0.169223,-0.169223,-0.0117278,-0.0117278,-0.0117278,-0.0117278,0.509528,0,0,0,0,0,0,0,0,0
48,26,5.84,0.816814,-0.0389667,0.0117133,-0.0117133,-0.0117133,3.93491,3.93491,3.93491,3.93491,2.08662,-0.00050411,0.169348,-0.169348,-0.169348,-0.0117133,-0.0117133,-0.0117133,-0.0117133,0.509152,0,0,0,0,0,0,0,0,0
48,27,5.84,0.84823,-0.0388422,0.0116525,-0.0116525,-0.0116525,3.9378,3.9378,3.9378,3.9378,2.21075,-0.000501492,0.169473,-0.169473,-0.169473,-0.0116525,-0.0116525,-0.0116525,-0.0116525,0.506761,0,0,0,0,0,0,0,0,0
48,28,5.84,0.879646,-0.0387184,0.0115455,-0.0115455,-0.0115455,3.94067,3.94067,3.94067,3.94067,2.33405,-0.000496887,0.169596,-0.169596,-0.169596,-0.0115455,-0.0115455,-0.0115455,-0.0115455,0.502356,0,0,0,0,0,0,0,0,0
48,29,5.84,0.911062,-0.038596,0.0113926,-0.0113926,-0.0113926,3.94352,3.94352,3.94352,3.94352,2.45603,-0.000490308,0.169719,-0.169719,-0.169719,-0.0113926,-0.0113926,-0.0113926,-0.0113926,0.495948,0,0,0,0,0,0,0,0,0
48,30,5.84,0.942478,-0.0384753,0.0111944,-0.0111944,-0.0111944,3.94632,3.94632,3.94632,3.94632,2.57619,-0.000481778,0.169839,-0.169839,-0.169839,-0.0111944,-0.0111944,-0.0111944,-0.0111944,0.487556,0,0,0,0,0,0,0,0,0
48,31,5.84,0.973894,-0.0383569,0.0109515,-0.0109515,-0.0109515,3.94907,3.94907,3.94907,3.94907,2.69406,-0.000471326,0.169958,-0.169958,-0.169958,-0.0109515,-0.0109515,-0.0109515,-0.0109515,0.477205,0,0,0,0,0,0,0,0,0
48,32,5.84,1.00531,-0.0382413,0.0106649,-0.0106649,-0.0106649,3.95175,3.95175,3.95175,3.95175,2.80916,-0.000458991,0.170073,-0.170073,-0.170073,-0.0106649,-0.0106649,-0.0106649,-0.0106649,0.464931,0,0,0,0,0,0,0,0,0
48,33,5.84,1.03673,-0.0381288,0.0103356,-0.0103356,-0.0103356,3.95436,3.95436,3.95436,3.95436,2.92103,-0.000444817,0.170186,-0.170186,-0.170186,-0.0103356,-0.0103356,-0.0103356,-0.0103356,0.450777,0,0,0,0,0,0,0,0,0
48,34,5.84,1.06814,-0.0380201,0.00996477,-0.00996477,-0.00996477,3.95689,3.95689,3.95689,3.95689,3.02921,-0.000428858,0.170294,-0.170294,-0.170294,-0.00996477,-0.00996477,-0.00996477,-0.00996477,0.434794,0,0,0,0,0,0,0,0,0
48,35,5.84,1.09956,-0.0379155,0.0095539,-0.0095539,-0.0095539,3.95932,3.95932,3.95932,3.95932,3.13327,-0.000411175,0.170399,-0.170399,-0.170399,-0.0095539,-0.0095539,-0.0095539,-0.0095539,0.417042,0,0,0,0,0,0,0,0,0
48,36,5.84,1.13097,-0.0378154,0.00910454,-0.00910454,-0.00910454,3.96164,3.96164,3.96164,3.96164,3.23278,-0.000391836,0.170499,-0.170499,-0.170499,-0.00910454,-0.00910454,-0.00910454,-0.00910454,0.397586,0,0,0,0,0,0,0,0,0
48,37,5.84,1.16239,-0.0377203,0.00861844,-0.00861844,-0.00861844,3.96385,3.96385,3.96385,3.96385,3.32734,-0.000370915,0.170594,-0.170594,-0.170594,-0.00861844,-0.00861844,-0.00861844,-0.00861844,0.376502,0,0,0,0,0,0,0,0,0
48,38,5.84,1.19381,-0.0376305,0.00809751,-0.00809751,-0.00809751,3.96593,3.96593,3.96593,3.96593,3.41655,-0.000348496,0.170684,-0.170684,-0.170684,-0.00809751,-0.00809751,-0.00809751,-0.00809751,0.353873,0,0,0,0,0,0,0,0,0
48,39,5.84,1.22522,-0.0375465,0.0075438,-0.0075438,-0.0075438,3.96789,3.96789,3.96789,3.96789,3.50005,-0.000324666,0.170768,-0.170768,-0.170768,-0.0075438,-0.0075438,-0.0075438,-0.0075438,0.329786,0,0,0,0,0,0,0,0,0
